Frame Count,Start Time(in ms),End Time(in ms),Execution Time(in ms),Jitter(in ms)
66,1596867732709.910889,1596867732710.071289,0.160400,-0.401123
67,1596867733710.311035,1596867733710.468506,0.157471,-0.375000
68,1596867734710.750977,1596867734710.909668,0.158691,-0.400146
69,1596867735711.140869,1596867735711.304688,0.163818,-0.439941
70,1596867736711.539795,1596867736711.693359,0.153564,-0.389893
71,1596867737711.932129,1596867737712.088623,0.156494,-0.398926
72,1596867738712.333984,1596867738712.493652,0.159668,-0.392334
73,1596867739712.736572,1596867739712.890869,0.154297,-0.401855
74,1596867740713.132568,1596867740713.288086,0.155518,-0.402588
75,1596867741713.525635,1596867741713.693115,0.167480,-0.395996
76,1596867742713.939941,1596867742714.099854,0.159912,-0.393066
77,1596867743714.386230,1596867743714.563721,0.177490,-0.414307
78,1596867744714.819092,1596867744714.978027,0.158936,-0.446289
79,1596867745715.244629,1596867745715.412109,0.167480,-0.432861
80,1596867746715.668945,1596867746715.837158,0.168213,-0.425537
81,1596867747716.073975,1596867747716.221924,0.147949,-0.424316
82,1596867748716.446289,1596867748716.604736,0.158447,-0.405029
83,1596867749716.833496,1596867749716.990723,0.157227,-0.372314
84,1596867750717.233887,1596867750717.390137,0.156250,-0.387207
85,1596867751717.630615,1596867751717.791016,0.160400,-0.400391
86,1596867752718.039795,1596867752718.195068,0.155273,-0.396729
87,1596867753718.483398,1596867753718.642334,0.158936,-0.409180
88,1596867754718.886719,1596867754719.046631,0.159912,-0.443604
89,1596867755719.288818,1596867755719.443848,0.155029,-0.403320
90,1596867756719.695801,1596867756719.851318,0.155518,-0.402100
91,1596867757720.089844,1596867757720.252441,0.162598,-0.406982
92,1596867758720.491455,1596867758720.679932,0.188477,-0.394043
93,1596867759720.921387,1596867759721.076416,0.155029,-0.401611
94,1596867760721.316650,1596867760721.472168,0.155518,-0.429932
95,1596867761721.716064,1596867761721.878418,0.162354,-0.395264
96,1596867762722.133789,1596867762722.290283,0.156494,-0.399414
97,1596867763722.532471,1596867763722.687500,0.155029,-0.417725
98,1596867764722.927490,1596867764723.087891,0.160400,-0.398682
99,1596867765723.340332,1596867765723.500732,0.160400,-0.395020
100,1596867766723.748779,1596867766723.909180,0.160400,-0.412842
101,1596867767724.160400,1596867767724.318359,0.157959,-0.408447
102,1596867768724.558838,1596867768724.709473,0.150635,-0.411621
103,1596867769724.948242,1596867769725.099365,0.151123,-0.398438
104,1596867770725.331055,1596867770725.483643,0.152588,-0.389404
105,1596867771725.729492,1596867771725.883057,0.153564,-0.382812
106,1596867772726.134521,1596867772726.300537,0.166016,-0.398438
107,1596867773726.533691,1596867773726.689453,0.155762,-0.405029
108,1596867774726.932129,1596867774727.085938,0.153809,-0.399170
109,1596867775727.359131,1596867775727.522461,0.163330,-0.398438
110,1596867776727.755859,1596867776727.911377,0.155518,-0.427002
111,1596867777728.164307,1596867777728.320557,0.156250,-0.396729
112,1596867778728.566162,1596867778728.719482,0.153320,-0.408447
113,1596867779728.962646,1596867779729.116455,0.153809,-0.401855
114,1596867780729.379883,1596867780729.538574,0.158691,-0.396484
115,1596867781729.776367,1596867781729.936035,0.159668,-0.417236
116,1596867782730.176758,1596867782730.332520,0.155762,-0.396484
117,1596867783730.620605,1596867783730.773438,0.152832,-0.400391
118,1596867784731.019531,1596867784731.175537,0.156006,-0.443848
119,1596867785731.412598,1596867785731.563965,0.151367,-0.398926
120,1596867786731.799805,1596867786731.952148,0.152344,-0.393066
121,1596867787732.195312,1596867787732.351074,0.155762,-0.387207
122,1596867788732.584473,1596867788732.737305,0.152832,-0.395508
123,1596867789732.987793,1596867789733.143799,0.156006,-0.389160
124,1596867790733.378662,1596867790733.529541,0.150879,-0.403320
125,1596867791733.776611,1596867791733.939209,0.162598,-0.390869
126,1596867792734.201660,1596867792734.356201,0.154541,-0.397949
127,1596867793734.598145,1596867793734.745361,0.147217,-0.425049
128,1596867794735.209961,1596867794735.370850,0.160889,-0.396484
129,1596867795735.614990,1596867795735.771484,0.156494,-0.611816
130,1596867796736.015137,1596867796736.164795,0.149658,-0.405029
131,1596867797736.409912,1596867797736.563965,0.154053,-0.400146
132,1596867798736.817871,1596867798736.975586,0.157715,-0.394775
133,1596867799737.217285,1596867799737.374268,0.156982,-0.407959
134,1596867800737.617920,1596867800737.770996,0.153076,-0.399414
135,1596867801738.024414,1596867801738.184814,0.160400,-0.400635
136,1596867802738.431641,1596867802738.590820,0.159180,-0.406494
137,1596867803738.827637,1596867803738.977783,0.150146,-0.407227
138,1596867804739.223145,1596867804739.382080,0.158936,-0.395996
139,1596867805739.626709,1596867805739.785645,0.158936,-0.395508
140,1596867806740.027588,1596867806740.184082,0.156494,-0.403564
141,1596867807740.436768,1596867807740.629883,0.193115,-0.400879
142,1596867808740.908447,1596867808741.066162,0.157715,-0.409180
143,1596867809741.308350,1596867809741.457031,0.148682,-0.471680
144,1596867810741.701660,1596867810741.852783,0.151123,-0.399902
145,1596867811742.083008,1596867811742.244873,0.161865,-0.393311
146,1596867812742.486328,1596867812742.647217,0.160889,-0.381348
147,1596867813742.911621,1596867813743.071777,0.160156,-0.403320
148,1596867814743.304932,1596867814743.464355,0.159424,-0.425293
149,1596867815743.699951,1596867815743.857666,0.157715,-0.393311
150,1596867816744.095459,1596867816744.262207,0.166748,-0.395020
151,1596867817744.503662,1596867817744.671875,0.168213,-0.395508
152,1596867818744.902832,1596867818745.053223,0.150391,-0.408203
153,1596867819745.298096,1596867819745.453613,0.155518,-0.399170
154,1596867820745.697510,1596867820745.861084,0.163574,-0.395264
155,1596867821746.103516,1596867821746.270996,0.167480,-0.399414
156,1596867822746.536865,1596867822746.695312,0.158447,-0.406006
157,1596867823746.952393,1596867823747.112793,0.160400,-0.433350
158,1596867824747.355713,1596867824747.514648,0.158936,-0.415527
159,1596867825747.764648,1596867825747.922363,0.157715,-0.403320
160,1596867826748.154297,1596867826748.316406,0.162109,-0.408936
161,1596867827748.559082,1596867827748.717773,0.158691,-0.389648
162,1596867828748.959961,1596867828749.115723,0.155762,-0.404785
163,1596867829749.355469,1596867829749.499512,0.144043,-0.400879
164,1596867830749.736328,1596867830749.894043,0.157715,-0.395508
165,1596867831750.124023,1596867831750.284668,0.160645,-0.380859
166,1596867832750.535156,1596867832750.700928,0.165771,-0.387695
167,1596867833750.948242,1596867833751.105469,0.157227,-0.411133
168,1596867834751.341309,1596867834751.503906,0.162598,-0.413086
169,1596867835751.738281,1596867835751.901123,0.162842,-0.393066
170,1596867836752.143555,1596867836752.311523,0.167969,-0.396973
171,1596867837752.557373,1596867837752.719238,0.161865,-0.405273
172,1596867838752.966797,1596867838753.126465,0.159668,-0.413818
173,1596867839753.374512,1596867839753.532471,0.157959,-0.409424
174,1596867840753.812500,1596867840753.990234,0.177734,-0.407715
175,1596867841754.232178,1596867841754.403320,0.171143,-0.437988
176,1596867842754.648926,1596867842754.811279,0.162354,-0.419678
177,1596867843755.069336,1596867843755.295898,0.226562,-0.416748
178,1596867844755.597656,1596867844755.757324,0.159668,-0.420410
179,1596867845755.989258,1596867845756.148193,0.158936,-0.528320
180,1596867846756.385742,1596867846756.557373,0.171631,-0.391602
181,1596867847756.806152,1596867847756.960938,0.154785,-0.396484
182,1596867848757.205322,1596867848757.353760,0.148438,-0.420410
183,1596867849757.593262,1596867849757.743652,0.150391,-0.399170
184,1596867850757.978271,1596867850758.125488,0.147217,-0.387939
185,1596867851758.365723,1596867851758.523682,0.157959,-0.385010
186,1596867852758.777832,1596867852758.936279,0.158447,-0.387451
187,1596867853759.177979,1596867853759.333008,0.155029,-0.412109
188,1596867854759.576416,1596867854759.718994,0.142578,-0.400146
189,1596867855759.950195,1596867855760.106689,0.156494,-0.398438
190,1596867856760.356934,1596867856760.556641,0.199707,-0.373779
191,1596867857761.031982,1596867857761.186523,0.154541,-0.406738
192,1596867858761.427734,1596867858761.580811,0.153076,-0.675049
193,1596867859761.819580,1596867859761.977051,0.157471,-0.395752
194,1596867860762.214844,1596867860762.372803,0.157959,-0.391846
195,1596867861762.608154,1596867861762.763672,0.155518,-0.395264
196,1596867862763.008301,1596867862763.165771,0.157471,-0.393311
197,1596867863763.409180,1596867863763.557129,0.147949,-0.400146
198,1596867864763.798828,1596867864763.958008,0.159180,-0.400879
199,1596867865764.190674,1596867865764.353271,0.162598,-0.389648
200,1596867866764.595459,1596867866764.756592,0.161133,-0.391846
201,1596867867764.986328,1596867867765.141846,0.155518,-0.404785
202,1596867868765.381348,1596867868765.537598,0.156250,-0.390869
203,1596867869765.776367,1596867869765.932373,0.156006,-0.395020
204,1596867870766.174805,1596867870766.333984,0.159180,-0.395020
205,1596867871766.576904,1596867871766.730225,0.153320,-0.398438
206,1596867872766.966553,1596867872767.119873,0.153320,-0.402100
207,1596867873767.365723,1596867873767.524414,0.158691,-0.389648
208,1596867874767.761719,1596867874767.921631,0.159912,-0.399170
209,1596867875768.160889,1596867875768.312012,0.151123,-0.395996
210,1596867876768.549316,1596867876768.708984,0.159668,-0.399170
211,1596867877768.946533,1596867877769.104980,0.158447,-0.388428
212,1596867878769.346436,1596867878769.494873,0.148438,-0.397217
213,1596867879769.727783,1596867879769.880859,0.153076,-0.399902
214,1596867880770.115479,1596867880770.278320,0.162842,-0.381348
215,1596867881770.523682,1596867881770.674072,0.150391,-0.387695
216,1596867882770.913574,1596867882771.073486,0.159912,-0.408203
217,1596867883771.317383,1596867883771.473633,0.156250,-0.389893
218,1596867884771.723389,1596867884771.878906,0.155518,-0.403809
219,1596867885772.115967,1596867885772.267578,0.151611,-0.406006
220,1596867886772.509521,1596867886772.667969,0.158447,-0.392578
221,1596867887772.920898,1596867887773.087158,0.166260,-0.393555
222,1596867888773.335449,1596867888773.484863,0.149414,-0.411377
223,1596867889773.719727,1596867889773.867676,0.147949,-0.414551
224,1596867890774.149902,1596867890774.299805,0.149902,-0.384277
225,1596867891774.533691,1596867891774.682373,0.148682,-0.430176
226,1596867892774.931152,1596867892775.102539,0.171387,-0.383789
227,1596867893775.352295,1596867893775.512207,0.159912,-0.397461
228,1596867894775.748535,1596867894775.902588,0.154053,-0.421143
229,1596867895776.136475,1596867895776.294434,0.157959,-0.396240
230,1596867896776.553223,1596867896776.705566,0.152344,-0.387939
231,1596867897776.947021,1596867897777.114746,0.167725,-0.416748
232,1596867898777.369629,1596867898777.533936,0.164307,-0.393799
233,1596867899777.779053,1596867899777.942383,0.163330,-0.422607
234,1596867900778.200684,1596867900778.362061,0.161377,-0.409424
235,1596867901778.618164,1596867901778.772705,0.154541,-0.421631
236,1596867902779.023682,1596867902779.188232,0.164551,-0.417480
237,1596867903779.433838,1596867903779.584229,0.150391,-0.405518
238,1596867904779.819580,1596867904779.972412,0.152832,-0.410156
239,1596867905780.215332,1596867905780.355713,0.140381,-0.385742
240,1596867906780.647461,1596867906780.808350,0.160889,-0.395752
241,1596867907781.068604,1596867907781.229736,0.161133,-0.432129
242,1596867908781.470215,1596867908781.622803,0.152588,-0.421143
243,1596867909781.865479,1596867909782.028809,0.163330,-0.401611
244,1596867910782.266602,1596867910782.420410,0.153809,-0.395264
245,1596867911782.666748,1596867911782.823486,0.156738,-0.401123
246,1596867912783.079590,1596867912783.248047,0.168457,-0.400146
247,1596867913783.495605,1596867913783.652588,0.156982,-0.412842
248,1596867914783.889404,1596867914784.047607,0.158203,-0.416016
249,1596867915784.278320,1596867915784.436279,0.157959,-0.393799
250,1596867916784.683350,1596867916784.838135,0.154785,-0.388916
251,1596867917785.081543,1596867917785.252197,0.170654,-0.405029
252,1596867918785.510254,1596867918785.666748,0.156494,-0.398193
253,1596867919785.904541,1596867919786.062256,0.157715,-0.428711
254,1596867920786.526123,1596867920786.688232,0.162109,-0.394287
255,1596867921786.920410,1596867921787.082031,0.161621,-0.621582
256,1596867922787.327881,1596867922787.506348,0.178467,-0.394287
257,1596867923787.763184,1596867923787.914795,0.151611,-0.407471
258,1596867924788.151123,1596867924788.310791,0.159668,-0.435303
259,1596867925788.558838,1596867925788.717285,0.158447,-0.387939
260,1596867926788.958496,1596867926789.115723,0.157227,-0.407715
261,1596867927789.360596,1596867927789.532715,0.172119,-0.399658
262,1596867928789.791016,1596867928789.962891,0.171875,-0.402100
263,1596867929790.238281,1596867929790.384033,0.145752,-0.430420
264,1596867930790.687988,1596867930790.837891,0.149902,-0.447266
265,1596867931791.110840,1596867931791.265625,0.154785,-0.449707
266,1596867932791.514160,1596867932791.680420,0.166260,-0.422852
267,1596867933791.948486,1596867933792.106445,0.157959,-0.403320
268,1596867934792.341064,1596867934792.499268,0.158203,-0.434326
269,1596867935792.750244,1596867935792.896240,0.145996,-0.392578
270,1596867936793.126709,1596867936793.275879,0.149170,-0.409180
271,1596867937793.517578,1596867937793.671875,0.154297,-0.376465
272,1596867938793.915771,1596867938794.073730,0.157959,-0.390869
273,1596867939794.302979,1596867939794.458984,0.156006,-0.398193
274,1596867940794.689209,1596867940794.850586,0.161377,-0.387207
275,1596867941795.090088,1596867941795.250000,0.159912,-0.386230
276,1596867942795.479004,1596867942795.640381,0.161377,-0.400879
277,1596867943795.878662,1596867943796.034424,0.155762,-0.388916
278,1596867944796.273438,1596867944796.439697,0.166260,-0.399658
279,1596867945796.676758,1596867945796.827148,0.150391,-0.394775
280,1596867946797.068848,1596867946797.221680,0.152832,-0.403320
281,1596867947797.487549,1596867947797.644531,0.156982,-0.392090
282,1596867948797.885010,1596867948798.024902,0.139893,-0.418701
283,1596867949798.262207,1596867949798.406494,0.144287,-0.397461
284,1596867950798.681152,1596867950798.835205,0.154053,-0.377197
285,1596867951799.082275,1596867951799.240723,0.158447,-0.418945
286,1596867952799.479248,1596867952799.626221,0.146973,-0.401123
287,1596867953799.872314,1596867953800.032959,0.160645,-0.396973
288,1596867954800.276367,1596867954800.427490,0.151123,-0.393066
289,1596867955800.743896,1596867955800.895020,0.151123,-0.404053
290,1596867956801.140625,1596867956801.299072,0.158447,-0.467529
291,1596867957801.535889,1596867957801.685059,0.149170,-0.396729
292,1596867958801.922852,1596867958802.083740,0.160889,-0.395264
293,1596867959802.335205,1596867959802.493164,0.157959,-0.386963
294,1596867960802.735107,1596867960802.890381,0.155273,-0.412354
295,1596867961803.128418,1596867961803.283203,0.154785,-0.399902
296,1596867962803.530029,1596867962803.687988,0.157959,-0.393311
297,1596867963803.927002,1596867963804.073730,0.146729,-0.401611
298,1596867964804.322021,1596867964804.485107,0.163086,-0.396973
299,1596867965804.750977,1596867965804.912842,0.161865,-0.395020
300,1596867966805.152832,1596867966805.297607,0.144775,-0.428955
301,1596867967805.532715,1596867967805.682861,0.150146,-0.401855
302,1596867968805.934082,1596867968806.093506,0.159424,-0.379883
303,1596867969806.327393,1596867969806.472656,0.145264,-0.401367
304,1596867970806.709229,1596867970806.870117,0.160889,-0.393311
305,1596867971807.115723,1596867971807.264160,0.148438,-0.381836
306,1596867972807.536621,1596867972807.692139,0.155518,-0.406494
307,1596867973807.930176,1596867973808.087891,0.157715,-0.420898
308,1596867974808.337891,1596867974808.492920,0.155029,-0.393555
309,1596867975808.737305,1596867975808.900391,0.163086,-0.407715
310,1596867976809.133301,1596867976809.286621,0.153320,-0.399414
311,1596867977809.570068,1596867977809.725830,0.155762,-0.395996
312,1596867978809.968018,1596867978810.133057,0.165039,-0.436768
313,1596867979810.375244,1596867979810.566895,0.191650,-0.397949
314,1596867980810.820557,1596867980810.976562,0.156006,-0.407227
315,1596867981811.216553,1596867981811.377930,0.161377,-0.445312
316,1596867982811.635986,1596867982811.790771,0.154785,-0.395996
317,1596867983812.261475,1596867983812.434326,0.172852,-0.419434
318,1596867984812.680664,1596867984812.838135,0.157471,-0.625488
319,1596867985813.093750,1596867985813.254883,0.161133,-0.419189
320,1596867986813.522461,1596867986813.681641,0.159180,-0.413086
321,1596867987813.921387,1596867987814.068604,0.147217,-0.428711
322,1596867988814.323975,1596867988814.492920,0.168945,-0.398926
323,1596867989814.744629,1596867989814.904785,0.160156,-0.402588
324,1596867990815.149414,1596867990815.308350,0.158936,-0.420654
325,1596867991815.549805,1596867991815.712402,0.162598,-0.404785
326,1596867992815.976807,1596867992816.135742,0.158936,-0.400391
327,1596867993816.373291,1596867993816.536377,0.163086,-0.427002
328,1596867994816.772461,1596867994816.922119,0.149658,-0.396484
329,1596867995817.170654,1596867995817.335938,0.165283,-0.399170
330,1596867996817.577148,1596867996817.732910,0.155762,-0.398193
331,1596867997817.969482,1596867997818.121094,0.151611,-0.406494
332,1596867998818.375000,1596867998818.552002,0.177002,-0.392334
333,1596867999818.804199,1596867999818.955566,0.151367,-0.405518
334,1596868000819.183350,1596868000819.335449,0.152100,-0.429199
335,1596868001819.576416,1596868001819.733643,0.157227,-0.379150
336,1596868002819.979004,1596868002820.139160,0.160156,-0.393066
337,1596868003820.387207,1596868003820.618652,0.231445,-0.402588
338,1596868004820.880859,1596868004821.039062,0.158203,-0.408203
339,1596868005821.273926,1596868005821.428955,0.155029,-0.493652
340,1596868006821.696777,1596868006821.913818,0.217041,-0.393066
341,1596868007822.181885,1596868007822.345215,0.163330,-0.422852
342,1596868008822.592529,1596868008822.752686,0.160156,-0.485107
343,1596868009822.980713,1596868009823.118652,0.137939,-0.410645
344,1596868010823.375488,1596868010823.533691,0.158203,-0.388184
345,1596868011823.765869,1596868011823.907227,0.141357,-0.394775
346,1596868012824.157715,1596868012824.319824,0.162109,-0.390381
347,1596868013824.575439,1596868013824.732910,0.157471,-0.391846
348,1596868014824.973633,1596868014825.135986,0.162354,-0.417725
349,1596868015825.375732,1596868015825.534180,0.158447,-0.398193
350,1596868016825.777588,1596868016825.947021,0.169434,-0.402100
351,1596868017826.189697,1596868017826.329102,0.139404,-0.401855
352,1596868018826.569092,1596868018826.728760,0.159668,-0.412109
353,1596868019826.992432,1596868019827.164551,0.172119,-0.379395
354,1596868020827.422363,1596868020827.572021,0.149658,-0.423340
355,1596868021827.799072,1596868021827.958008,0.158936,-0.429932
356,1596868022828.189453,1596868022828.348145,0.158691,-0.376709
357,1596868023828.591064,1596868023828.744385,0.153320,-0.390381
358,1596868024828.992188,1596868024829.150879,0.158691,-0.401611
359,1596868025829.392090,1596868025829.551025,0.158936,-0.401123
360,1596868026829.849365,1596868026830.006592,0.157227,-0.399902
361,1596868027830.256592,1596868027830.405273,0.148682,-0.457275
362,1596868028830.685059,1596868028830.823975,0.138916,-0.407227
363,1596868029831.067383,1596868029831.225830,0.158447,-0.428467
364,1596868030831.470215,1596868030831.625488,0.155273,-0.382324
365,1596868031831.866943,1596868031832.025146,0.158203,-0.402832
366,1596868032832.269531,1596868032832.427979,0.158447,-0.396729
367,1596868033832.681396,1596868033832.832764,0.151367,-0.402588
368,1596868034833.086670,1596868034833.248047,0.161377,-0.411865
369,1596868035833.496826,1596868035833.654541,0.157715,-0.405273
370,1596868036833.895020,1596868036834.052002,0.156982,-0.410156
371,1596868037834.319092,1596868037834.478516,0.159424,-0.398193
372,1596868038834.729248,1596868038834.885010,0.155762,-0.424072
373,1596868039835.128418,1596868039835.296631,0.168213,-0.410156
374,1596868040835.541260,1596868040835.688965,0.147705,-0.399170
375,1596868041835.937500,1596868041836.093262,0.155762,-0.412842
376,1596868042836.352051,1596868042836.513184,0.161133,-0.396240
377,1596868043836.759277,1596868043836.909180,0.149902,-0.414551
378,1596868044837.162354,1596868044837.323486,0.161133,-0.407227
379,1596868045837.577393,1596868045837.733643,0.156250,-0.403076
380,1596868046838.210693,1596868046838.359619,0.148926,-0.415039
381,1596868047838.599365,1596868047838.755859,0.156494,-0.633301
382,1596868048839.051025,1596868048839.206543,0.155518,-0.388672
383,1596868049839.454102,1596868049839.607666,0.153564,-0.451660
384,1596868050839.898193,1596868050840.049561,0.151367,-0.403076
385,1596868051840.280518,1596868051840.437256,0.156738,-0.444092
386,1596868052840.729980,1596868052840.881104,0.151123,-0.382324
387,1596868053841.140869,1596868053841.294434,0.153564,-0.449463
388,1596868054841.543701,1596868054841.700684,0.156982,-0.410889
389,1596868055841.944092,1596868055842.099609,0.155518,-0.402832
390,1596868056842.343018,1596868056842.500977,0.157959,-0.400391
391,1596868057842.745605,1596868057842.909424,0.163818,-0.398926
392,1596868058843.142090,1596868058843.295166,0.153076,-0.402588
393,1596868059843.536133,1596868059843.701416,0.165283,-0.396484
394,1596868060843.959473,1596868060844.109863,0.150391,-0.394043
395,1596868061844.340332,1596868061844.494873,0.154541,-0.423340
396,1596868062844.734375,1596868062844.890869,0.156494,-0.380859
397,1596868063845.133545,1596868063845.286865,0.153320,-0.394043
398,1596868064845.537842,1596868064845.696777,0.158936,-0.399170
399,1596868065845.936768,1596868065846.098877,0.162109,-0.404297
400,1596868066846.364746,1596868066846.519775,0.155029,-0.398926
401,1596868067846.760986,1596868067846.910889,0.149902,-0.427979
402,1596868068847.144531,1596868068847.299805,0.155273,-0.396240
403,1596868069847.538086,1596868069847.687744,0.149658,-0.383545
404,1596868070847.932861,1596868070848.086426,0.153564,-0.393555
405,1596868071848.338135,1596868071848.494629,0.156494,-0.394775
406,1596868072848.734619,1596868072848.887939,0.153320,-0.405273
407,1596868073849.118896,1596868073849.272949,0.154053,-0.396484
408,1596868074849.506104,1596868074849.675293,0.169189,-0.384277
409,1596868075849.915283,1596868075850.080566,0.165283,-0.387207
410,1596868076850.315918,1596868076850.468018,0.152100,-0.409180
411,1596868077850.757324,1596868077850.913086,0.155762,-0.400635
412,1596868078851.148682,1596868078851.304199,0.155518,-0.441406
413,1596868079851.544189,1596868079851.708984,0.164795,-0.391357
414,1596868080851.976807,1596868080852.134033,0.157227,-0.395508
415,1596868081852.365723,1596868081852.525879,0.160156,-0.432617
416,1596868082852.763672,1596868082852.914795,0.151123,-0.388916
417,1596868083853.150391,1596868083853.308838,0.158447,-0.397949
418,1596868084853.548096,1596868084853.716309,0.168213,-0.386719
419,1596868085853.945801,1596868085854.088623,0.142822,-0.397705
420,1596868086854.334229,1596868086854.490234,0.156006,-0.397705
421,1596868087854.723633,1596868087854.885010,0.161377,-0.388428
422,1596868088855.122070,1596868088855.266846,0.144775,-0.389404
423,1596868089855.519287,1596868089855.682373,0.163086,-0.398438
424,1596868090855.920166,1596868090856.080566,0.160400,-0.397217
425,1596868091856.313232,1596868091856.465088,0.151855,-0.400879
426,1596868092856.709473,1596868092856.865479,0.156006,-0.393066
427,1596868093857.119141,1596868093857.274414,0.155273,-0.396240
428,1596868094857.520264,1596868094857.692383,0.172119,-0.409668
429,1596868095857.951416,1596868095858.103027,0.151611,-0.401123
430,1596868096858.331543,1596868096858.488037,0.156494,-0.431152
431,1596868097858.748535,1596868097858.908203,0.159668,-0.380127
432,1596868098859.152100,1596868098859.311523,0.159424,-0.416992
433,1596868099859.555176,1596868099859.723145,0.167969,-0.403564
434,1596868100859.969238,1596868100860.127441,0.158203,-0.403076
435,1596868101860.373535,1596868101860.569092,0.195557,-0.414062
436,1596868102860.802979,1596868102860.961426,0.158447,-0.404297
437,1596868103861.191895,1596868103861.345947,0.154053,-0.429443
438,1596868104861.575195,1596868104861.744385,0.169189,-0.388916
439,1596868105861.992920,1596868105862.154541,0.161621,-0.383301
440,1596868106862.390869,1596868106862.544678,0.153809,-0.417725
441,1596868107862.774170,1596868107862.936035,0.161865,-0.397949
442,1596868108863.169189,1596868108863.328369,0.159180,-0.383301
443,1596868109863.762939,1596868109863.935303,0.172363,-0.395020
444,1596868110864.190918,1596868110864.343750,0.152832,-0.593750
445,1596868111864.577148,1596868111864.729980,0.152832,-0.427979
446,1596868112864.971680,1596868112865.128662,0.156982,-0.386230
447,1596868113865.383545,1596868113865.562988,0.179443,-0.394531
448,1596868114865.824219,1596868114865.977051,0.152832,-0.411865
