Frame Count,Start Time(in ms),End Time(in ms),Execution Time(in ms),Jitter(in ms)
448,1596870527259.382568,1596870527259.509521,0.126953,-0.283936
449,1596870527359.669678,1596870527359.784912,0.115234,-0.273438
450,1596870527459.931641,1596870527460.062256,0.130615,-0.287109
451,1596870527560.250000,1596870527560.439453,0.189453,-0.261963
452,1596870527660.651123,1596870527660.823242,0.172119,-0.318359
453,1596870527761.027344,1596870527761.151123,0.123779,-0.401123
454,1596870527861.289795,1596870527861.406494,0.116699,-0.376221
455,1596870527961.542480,1596870527961.658447,0.115967,-0.262451
456,1596870528061.822021,1596870528061.948730,0.126709,-0.252686
457,1596870528162.108643,1596870528162.268311,0.159668,-0.279541
458,1596870528262.443115,1596870528262.559814,0.116699,-0.286621
459,1596870528362.709961,1596870528362.835449,0.125488,-0.334473
460,1596870528463.010498,1596870528463.132568,0.122070,-0.266846
461,1596870528563.303955,1596870528563.428711,0.124756,-0.300537
462,1596870528663.601318,1596870528663.730957,0.129639,-0.293457
463,1596870528763.924072,1596870528764.052490,0.128418,-0.297363
464,1596870528864.193115,1596870528864.287598,0.094482,-0.322754
465,1596870528964.439697,1596870528964.550537,0.110840,-0.269043
466,1596870529064.713135,1596870529064.827393,0.114258,-0.246582
467,1596870529164.986084,1596870529165.103271,0.117188,-0.273438
468,1596870529265.267334,1596870529265.391113,0.123779,-0.272949
469,1596870529384.508789,1596870529384.553955,0.045166,-0.281250
470,1596870529484.688721,1596870529484.801270,0.112549,-19.241455
471,1596870529585.028320,1596870529585.206299,0.177979,-0.179932
472,1596870529685.439209,1596870529685.556641,0.117432,-0.339600
473,1596870529785.700684,1596870529785.813721,0.113037,-0.410889
474,1596870529885.965820,1596870529886.103760,0.137939,-0.261475
475,1596870529986.281738,1596870529986.400391,0.118652,-0.265137
476,1596870530086.541992,1596870530086.652100,0.110107,-0.315918
477,1596870530186.792725,1596870530186.880127,0.087402,-0.260254
478,1596870530287.012695,1596870530287.132568,0.119873,-0.250732
479,1596870530387.262939,1596870530387.353760,0.090820,-0.219971
480,1596870530487.477295,1596870530487.574707,0.097412,-0.250244
481,1596870530587.768799,1596870530587.994873,0.226074,-0.214355
482,1596870530688.173096,1596870530688.287109,0.114014,-0.291504
483,1596870530788.432617,1596870530788.526855,0.094238,-0.404297
484,1596870530888.664795,1596870530888.768066,0.103271,-0.259521
485,1596870530988.916504,1596870530989.064209,0.147705,-0.232178
486,1596870531089.229248,1596870531089.354492,0.125244,-0.251709
487,1596870531189.499023,1596870531189.617920,0.118896,-0.312744
488,1596870531289.807861,1596870531289.988770,0.180908,-0.269775
489,1596870531390.173096,1596870531390.270752,0.097656,-0.308838
490,1596870531490.415039,1596870531490.583496,0.168457,-0.365234
491,1596870531590.738037,1596870531590.842285,0.104248,-0.241943
492,1596870531690.975586,1596870531691.100342,0.124756,-0.322998
493,1596870531791.234863,1596870531791.334961,0.100098,-0.237549
494,1596870531891.471436,1596870531891.613525,0.142090,-0.259277
495,1596870531991.767334,1596870531991.917725,0.150391,-0.236572
496,1596870532092.141113,1596870532092.397217,0.256104,-0.295898
497,1596870532192.582764,1596870532192.705566,0.122803,-0.373779
498,1596870532292.855957,1596870532292.989258,0.133301,-0.441650
499,1596870532393.144043,1596870532393.239746,0.095703,-0.273193
500,1596870532493.378418,1596870532493.495605,0.117188,-0.288086
501,1596870532593.643311,1596870532593.750244,0.106934,-0.234375
502,1596870532693.891602,1596870532694.024902,0.133301,-0.264893
503,1596870532794.176270,1596870532794.276611,0.100342,-0.248291
504,1596870533211.855225,1596870533211.983887,0.128662,-0.284668
505,1596870533312.139404,1596870533312.258057,0.118652,-317.678955
506,1596870533412.422607,1596870533412.544678,0.122070,-0.284180
507,1596870533512.696289,1596870533512.819336,0.123047,-0.283203
508,1596870533612.979248,1596870533613.115723,0.136475,-0.273682
509,1596870533713.267090,1596870533713.365723,0.098633,-0.282959
510,1596870533813.531738,1596870533813.659668,0.127930,-0.287842
511,1596870533913.822266,1596870533913.957520,0.135254,-0.264648
512,1596870534014.121338,1596870534014.245117,0.123779,-0.290527
513,1596870534114.412842,1596870534114.517090,0.104248,-0.299072
514,1596870534214.662354,1596870534214.780762,0.118408,-0.291504
515,1596870534314.929199,1596870534315.064941,0.135742,-0.249512
516,1596870534415.219727,1596870534415.356201,0.136475,-0.266846
517,1596870534515.508545,1596870534515.633545,0.125000,-0.290527
518,1596870534615.852051,1596870534616.110596,0.258545,-0.288818
519,1596870534716.303955,1596870534716.413330,0.109375,-0.343506
520,1596870534816.583008,1596870534816.719482,0.136475,-0.451904
521,1596870534916.900391,1596870534917.020508,0.120117,-0.279053
522,1596870535017.161377,1596870535017.250244,0.088867,-0.317383
523,1596870535117.393311,1596870535117.514404,0.121094,-0.260986
524,1596870535217.670898,1596870535217.780273,0.109375,-0.231934
525,1596870535317.933105,1596870535318.061523,0.128418,-0.277588
526,1596870535418.269775,1596870535418.491455,0.221680,-0.262207
527,1596870535518.669922,1596870535518.828125,0.158203,-0.336670
528,1596870535618.992188,1596870535619.139160,0.146973,-0.400146
529,1596870535719.297363,1596870535719.412109,0.114746,-0.322266
530,1596870535819.571045,1596870535819.689453,0.118408,-0.305176
531,1596870535919.823486,1596870535919.916260,0.092773,-0.273682
532,1596870536020.068115,1596870536020.199463,0.131348,-0.252441
533,1596870536120.397949,1596870536120.687500,0.289551,-0.244629
534,1596870536220.870850,1596870536220.981201,0.110352,-0.329834
535,1596870536321.137451,1596870536321.342529,0.205078,-0.472900
536,1596870536421.508545,1596870536421.637207,0.128662,-0.266602
537,1596870536521.782227,1596870536521.917725,0.135498,-0.371094
538,1596870536622.076416,1596870536622.200928,0.124512,-0.273682
539,1596870536722.344482,1596870536722.437012,0.092529,-0.294189
540,1596870536822.581787,1596870536822.712402,0.130615,-0.268066
541,1596870536922.891846,1596870536923.021729,0.129883,-0.237305
542,1596870537023.169434,1596870537023.268799,0.099365,-0.310059
543,1596870537123.405762,1596870537123.526855,0.121094,-0.277588
544,1596870537223.666260,1596870537223.779053,0.112793,-0.236328
545,1596870537323.927979,1596870537324.028564,0.100586,-0.260498
546,1596870537424.608398,1596870537424.655029,0.046631,-0.261719
547,1596870537524.763428,1596870537524.862549,0.099121,-0.680420
548,1596870537625.017578,1596870537625.145996,0.128418,-0.155029
549,1596870537725.280273,1596870537725.372803,0.092529,-0.254150
550,1596870537825.539062,1596870537825.672852,0.133789,-0.262695
551,1596870537925.855225,1596870537925.960938,0.105713,-0.258789
552,1596870538026.119385,1596870538026.229980,0.110596,-0.316162
553,1596870538126.383545,1596870538126.496338,0.112793,-0.264160
554,1596870538226.660645,1596870538226.769043,0.108398,-0.264160
555,1596870538326.954834,1596870538327.123779,0.168945,-0.277100
556,1596870538427.328857,1596870538427.445801,0.116943,-0.294189
557,1596870538527.602295,1596870538527.721924,0.119629,-0.374023
558,1596870538627.892578,1596870538628.013428,0.120850,-0.273438
559,1596870538728.173584,1596870538728.286133,0.112549,-0.290283
560,1596870538828.441162,1596870538828.553223,0.112061,-0.281006
561,1596870538928.730713,1596870538928.850342,0.119629,-0.267578
562,1596870539029.032959,1596870539029.157715,0.124756,-0.289551
563,1596870539129.330566,1596870539129.455811,0.125244,-0.302246
564,1596870539229.618896,1596870539229.734863,0.115967,-0.297607
565,1596870539329.901611,1596870539330.022949,0.121338,-0.288330
566,1596870539430.197754,1596870539430.318115,0.120361,-0.282715
567,1596870539530.720215,1596870539530.856201,0.135986,-0.296143
568,1596870539631.012939,1596870539631.131104,0.118164,-0.522461
569,1596870539731.291016,1596870539731.417480,0.126465,-0.292725
570,1596870539831.578613,1596870539831.693604,0.114990,-0.278076
571,1596870539931.844727,1596870539931.971191,0.126465,-0.287598
572,1596870540032.124512,1596870540032.255371,0.130859,-0.266113
573,1596870540132.419434,1596870540132.556641,0.137207,-0.279785
574,1596870540232.748535,1596870540232.925049,0.176514,-0.294922
575,1596870540333.117920,1596870540333.245117,0.127197,-0.329102
576,1596870540433.406006,1596870540433.545898,0.139893,-0.369385
577,1596870540533.705322,1596870540533.795898,0.090576,-0.288086
578,1596870540633.963623,1596870540634.088135,0.124512,-0.299316
579,1596870540734.254150,1596870540734.385010,0.130859,-0.258301
580,1596870540834.542480,1596870540834.659668,0.117188,-0.290527
581,1596870540934.826904,1596870540934.960205,0.133301,-0.288330
582,1596870541035.152100,1596870541035.280762,0.128662,-0.284424
583,1596870541135.477539,1596870541135.595215,0.117676,-0.325195
584,1596870541235.770264,1596870541235.891357,0.121094,-0.325439
585,1596870541336.054932,1596870541336.169678,0.114746,-0.292725
586,1596870541436.336182,1596870541436.456787,0.120605,-0.284668
587,1596870541536.628418,1596870541536.744385,0.115967,-0.281250
588,1596870541636.905762,1596870541637.033691,0.127930,-0.292236
589,1596870541737.202148,1596870541737.320312,0.118164,-0.277344
590,1596870541837.487061,1596870541837.606934,0.119873,-0.296387
591,1596870541937.765137,1596870541937.878906,0.113770,-0.284912
592,1596870542225.072510,1596870542225.120361,0.047852,-0.278076
593,1596870542325.259521,1596870542325.379395,0.119873,-187.307373
594,1596870542425.576172,1596870542425.731201,0.155029,-0.187012
595,1596870542525.871338,1596870542525.987549,0.116211,-0.316650
596,1596870542626.138428,1596870542626.266113,0.127686,-0.295166
597,1596870542726.416748,1596870542726.532959,0.116211,-0.267090
598,1596870542826.675781,1596870542826.779297,0.103516,-0.278320
599,1596870542926.926758,1596870542927.046143,0.119385,-0.259033
600,1596870543027.197021,1596870543027.313721,0.116699,-0.250977
601,1596870543127.471680,1596870543127.614258,0.142578,-0.270264
602,1596870543227.808594,1596870543228.003906,0.195312,-0.274658
603,1596870543328.199951,1596870543328.312256,0.112305,-0.336914
604,1596870543428.458984,1596870543428.581787,0.122803,-0.391357
605,1596870543528.751953,1596870543528.902832,0.150879,-0.259033
606,1596870543629.067383,1596870543629.207275,0.139893,-0.292969
607,1596870543729.364502,1596870543729.500244,0.135742,-0.315430
608,1596870543829.649658,1596870543829.745605,0.095947,-0.297119
609,1596870543929.899658,1596870543930.047363,0.147705,-0.285156
610,1596870544030.224854,1596870544030.373047,0.148193,-0.250000
611,1596870544130.605469,1596870544130.711182,0.105713,-0.325195
612,1596870544230.851318,1596870544231.024414,0.173096,-0.380615
613,1596870544331.192627,1596870544331.306396,0.113770,-0.245850
614,1596870544431.451660,1596870544431.568115,0.116455,-0.341309
615,1596870544531.711914,1596870544531.827148,0.115234,-0.259033
616,1596870544631.977295,1596870544632.095459,0.118164,-0.260254
617,1596870544732.253418,1596870544732.453613,0.200195,-0.265381
618,1596870544832.594971,1596870544832.715576,0.120605,-0.276123
619,1596870544932.869385,1596870544933.000244,0.130859,-0.341553
620,1596870545033.154541,1596870545033.271729,0.117188,-0.274414
621,1596870545133.411133,1596870545133.525879,0.114746,-0.285156
622,1596870545233.666992,1596870545233.758301,0.091309,-0.256592
623,1596870545333.887939,1596870545334.000000,0.112061,-0.255859
624,1596870545434.172607,1596870545434.360596,0.187988,-0.220947
625,1596870545534.708008,1596870545534.832520,0.124512,-0.284668
626,1596870545634.982422,1596870545635.107666,0.125244,-0.535400
627,1596870545735.262939,1596870545735.413818,0.150879,-0.274414
628,1596870545835.564209,1596870545835.687744,0.123535,-0.280518
629,1596870545935.865234,1596870545935.984619,0.119385,-0.301270
630,1596870546036.357666,1596870546036.451904,0.094238,-0.301025
631,1596870546136.611084,1596870546136.743652,0.132568,-0.492432
632,1596870546236.937988,1596870546237.099854,0.161865,-0.253418
633,1596870546337.266113,1596870546337.373291,0.107178,-0.326904
634,1596870546437.524902,1596870546437.652588,0.127686,-0.328125
635,1596870546537.811768,1596870546537.925781,0.114014,-0.258789
636,1596870546638.095459,1596870546638.245850,0.150391,-0.286865
637,1596870546738.399902,1596870546738.519775,0.119873,-0.283691
638,1596870546838.688477,1596870546838.802490,0.114014,-0.304443
639,1596870546938.942627,1596870546939.037109,0.094482,-0.288574
640,1596870547039.174316,1596870547039.280273,0.105957,-0.254150
641,1596870547139.427979,1596870547139.536865,0.108887,-0.231689
642,1596870547239.687988,1596870547239.808350,0.120361,-0.253662
643,1596870547339.975342,1596870547340.092773,0.117432,-0.260010
644,1596870547440.245850,1596870547440.354492,0.108643,-0.287354
645,1596870547540.552490,1596870547540.683105,0.130615,-0.270508
646,1596870547640.843994,1596870547640.963135,0.119141,-0.306641
647,1596870547741.135986,1596870547741.252930,0.116943,-0.291504
648,1596870547841.416504,1596870547841.536621,0.120117,-0.291992
649,1596870547941.699951,1596870547941.808350,0.108398,-0.280518
650,1596870548041.958252,1596870548042.067627,0.109375,-0.283447
651,1596870548142.232422,1596870548142.361572,0.129150,-0.258301
652,1596870548242.500488,1596870548242.598145,0.097656,-0.274170
653,1596870548342.729736,1596870548342.830811,0.101074,-0.268066
654,1596870548442.965088,1596870548443.062988,0.097900,-0.229248
655,1596870548543.201904,1596870548543.303223,0.101318,-0.235352
656,1596870548643.444824,1596870548643.546387,0.101562,-0.236816
657,1596870548743.684326,1596870548743.786865,0.102539,-0.242920
658,1596870548843.926514,1596870548844.027832,0.101318,-0.239502
659,1596870548944.161865,1596870548944.260742,0.098877,-0.242188
660,1596870549044.399658,1596870549044.497314,0.097656,-0.235352
661,1596870549144.633545,1596870549144.744385,0.110840,-0.237793
662,1596870549244.885742,1596870549244.982666,0.096924,-0.233887
663,1596870549345.122559,1596870549345.229248,0.106689,-0.252197
664,1596870549445.364990,1596870549445.463867,0.098877,-0.236816
665,1596870549545.606201,1596870549545.705566,0.099365,-0.242432
666,1596870549645.852783,1596870549645.962891,0.110107,-0.241211
667,1596870549746.112305,1596870549746.210205,0.097900,-0.246582
668,1596870549846.346924,1596870549846.445557,0.098633,-0.259521
669,1596870549946.585693,1596870549946.687744,0.102051,-0.234619
670,1596870550046.830322,1596870550046.919678,0.089355,-0.238770
671,1596870550147.057373,1596870550147.159912,0.102539,-0.244629
672,1596870550247.309326,1596870550247.395752,0.086426,-0.227051
673,1596870550347.531738,1596870550347.639160,0.107422,-0.251953
674,1596870550447.781250,1596870550447.877441,0.096191,-0.222412
675,1596870550548.016357,1596870550548.119873,0.103516,-0.249512
676,1596870550648.266113,1596870550648.365234,0.099121,-0.235107
677,1596870550748.501465,1596870550748.614502,0.113037,-0.249756
678,1596870550848.760498,1596870550848.855469,0.094971,-0.235352
679,1596870550949.001221,1596870550949.120850,0.119629,-0.259033
680,1596870551049.266602,1596870551049.368408,0.101807,-0.240723
681,1596870551149.501221,1596870551149.619629,0.118408,-0.265381
682,1596870551249.758789,1596870551249.853760,0.094971,-0.234619
683,1596870551349.981445,1596870551350.085938,0.104492,-0.257568
684,1596870551450.211182,1596870551450.282471,0.071289,-0.222656
685,1596870551907.998779,1596870551908.110107,0.111328,-0.229736
686,1596870552008.252441,1596870552008.349365,0.096924,-357.787598
687,1596870552108.500488,1596870552108.603271,0.102783,-0.253662
688,1596870552208.747559,1596870552208.871338,0.123779,-0.248047
689,1596870552309.031250,1596870552309.170410,0.139160,-0.247070
690,1596870552409.325684,1596870552409.454834,0.129150,-0.283691
691,1596870552509.624512,1596870552509.739746,0.115234,-0.294434
692,1596870552609.905273,1596870552610.094238,0.188965,-0.298828
693,1596870552710.942139,1596870552711.044678,0.102539,-0.280762
694,1596870552811.177246,1596870552811.302979,0.125732,-1.036865
695,1596870552911.457031,1596870552911.632080,0.175049,-0.235107
696,1596870553011.826416,1596870553011.981934,0.155518,-0.279785
697,1596870553112.181396,1596870553112.334473,0.153076,-0.369385
698,1596870553212.582520,1596870553212.841064,0.258545,-0.354980
699,1596870553313.046143,1596870553313.161377,0.115234,-0.401123
700,1596870553413.330566,1596870553413.462158,0.131592,-0.463623
701,1596870553513.631348,1596870553513.799072,0.167725,-0.284424
702,1596870553613.976562,1596870553614.096924,0.120361,-0.300781
703,1596870553714.250244,1596870553714.414307,0.164062,-0.345215
704,1596870553814.661621,1596870553814.932129,0.270508,-0.273682
705,1596870553915.100830,1596870553915.210205,0.109375,-0.411377
706,1596870554015.350586,1596870554015.465088,0.114502,-0.439209
707,1596870554115.616943,1596870554115.735840,0.118896,-0.249756
708,1596870554215.902832,1596870554216.025635,0.122803,-0.266357
709,1596870554316.166504,1596870554316.258301,0.091797,-0.285889
710,1596870554416.386230,1596870554416.500000,0.113770,-0.263672
711,1596870554516.636963,1596870554516.764404,0.127441,-0.219727
712,1596870554616.926758,1596870554617.068115,0.141357,-0.250732
713,1596870554717.222900,1596870554717.321289,0.098389,-0.289795
714,1596870554817.470947,1596870554817.584961,0.114014,-0.296143
715,1596870554917.749023,1596870554917.862305,0.113281,-0.248047
716,1596870555018.010010,1596870555018.130371,0.120361,-0.278076
717,1596870555118.272217,1596870555118.380371,0.108154,-0.260986
718,1596870555218.516357,1596870555218.641602,0.125244,-0.262207
719,1596870555318.843018,1596870555319.030273,0.187256,-0.244141
720,1596870555419.197998,1596870555419.307861,0.109863,-0.326660
721,1596870555519.449951,1596870555519.559570,0.109619,-0.354980
722,1596870555619.710938,1596870555619.822510,0.111572,-0.251953
723,1596870555719.967041,1596870555720.078613,0.111572,-0.260986
724,1596870555820.225342,1596870555820.317627,0.092285,-0.256104
725,1596870555920.463379,1596870555920.632324,0.168945,-0.258301
726,1596870556020.788818,1596870556020.939453,0.150635,-0.238037
727,1596870556121.133545,1596870556121.248535,0.114990,-0.325439
728,1596870556221.401123,1596870556221.533691,0.132568,-0.344727
729,1596870556321.694580,1596870556321.822510,0.127930,-0.267578
730,1596870556421.989502,1596870556422.119385,0.129883,-0.293457
731,1596870556522.278809,1596870556522.391602,0.112793,-0.294922
732,1596870556622.530273,1596870556622.648926,0.118652,-0.289307
733,1596870556722.819336,1596870556722.969971,0.150635,-0.251465
734,1596870556823.136719,1596870556823.277344,0.140625,-0.289062
735,1596870556923.439209,1596870556923.564941,0.125732,-0.317383
736,1596870557023.741943,1596870557023.871094,0.129150,-0.302490
737,1596870557124.050781,1596870557124.171631,0.120850,-0.302734
738,1596870557224.317627,1596870557224.436279,0.118652,-0.308838
739,1596870557324.590576,1596870557324.702148,0.111572,-0.266846
740,1596870557424.853516,1596870557424.955811,0.102295,-0.272949
741,1596870557525.102295,1596870557525.208740,0.106445,-0.262939
742,1596870557625.356445,1596870557625.459473,0.103027,-0.248779
743,1596870557725.608887,1596870557725.716553,0.107666,-0.254150
744,1596870557825.856689,1596870557825.968506,0.111816,-0.252441
745,1596870557926.122314,1596870557926.230957,0.108643,-0.247803
746,1596870558026.386230,1596870558026.499512,0.113281,-0.265625
747,1596870558126.659668,1596870558126.777344,0.117676,-0.263916
748,1596870558226.932861,1596870558227.041504,0.108643,-0.273438
749,1596870558327.199707,1596870558327.309814,0.110107,-0.273193
750,1596870558427.472412,1596870558427.581543,0.109131,-0.266846
751,1596870558527.739990,1596870558527.861572,0.121582,-0.272705
752,1596870558628.023682,1596870558628.137207,0.113525,-0.267578
753,1596870558728.300049,1596870558728.411377,0.111328,-0.283691
754,1596870558828.566406,1596870558828.676025,0.109619,-0.276367
755,1596870558928.832764,1596870558928.949219,0.116455,-0.266357
756,1596870559029.299316,1596870559029.413330,0.114014,-0.266357
757,1596870559129.627441,1596870559129.819580,0.192139,-0.466553
758,1596870559230.043213,1596870559230.143555,0.100342,-0.328125
759,1596870559330.305908,1596870559330.425537,0.119629,-0.415771
760,1596870559430.649658,1596870559430.776123,0.126465,-0.262695
761,1596870559530.943604,1596870559531.068604,0.125000,-0.343750
762,1596870559631.228027,1596870559631.347900,0.119873,-0.293945
763,1596870559731.492676,1596870559731.611084,0.118408,-0.284424
764,1596870559951.942627,1596870559951.988525,0.045898,-0.264648
765,1596870560052.125244,1596870560052.279785,0.154541,-120.449951
766,1596870560152.456787,1596870560152.573730,0.116943,-0.182617
767,1596870560252.716309,1596870560252.829346,0.113037,-0.331543
768,1596870560352.982178,1596870560353.112549,0.130371,-0.259521
769,1596870560453.300049,1596870560453.473633,0.173584,-0.265869
770,1596870560553.614014,1596870560553.718262,0.104248,-0.317871
771,1596870560653.866455,1596870560653.987061,0.120605,-0.313965
772,1596870560754.150635,1596870560754.277344,0.126709,-0.252441
773,1596870560854.439209,1596870560854.570557,0.131348,-0.284180
774,1596870560954.710938,1596870560954.802490,0.091553,-0.288574
775,1596870561054.939453,1596870561055.057373,0.117920,-0.271729
776,1596870561155.249268,1596870561155.468506,0.219238,-0.228516
777,1596870561255.736084,1596870561255.903809,0.167725,-0.309814
778,1596870561356.072021,1596870561356.197021,0.125000,-0.486816
779,1596870561456.354980,1596870561456.474365,0.119385,-0.335938
780,1596870561556.636963,1596870561556.760010,0.123047,-0.282959
781,1596870561656.922607,1596870561657.047119,0.124512,-0.281982
782,1596870561757.192627,1596870561757.297363,0.104736,-0.285645
783,1596870561857.446533,1596870561857.587646,0.141113,-0.270020
784,1596870561957.748779,1596870561957.875244,0.126465,-0.253906
785,1596870562058.092529,1596870562058.299805,0.207275,-0.302246
786,1596870562158.487305,1596870562158.620361,0.133057,-0.343750
787,1596870562258.771240,1596870562258.887695,0.116455,-0.394775
788,1596870562359.044922,1596870562359.176025,0.131104,-0.283936
789,1596870562459.347168,1596870562459.552979,0.205811,-0.273682
790,1596870562559.727051,1596870562559.862793,0.135742,-0.302246
791,1596870562660.039062,1596870562660.170166,0.131104,-0.379883
792,1596870562760.333008,1596870562760.727783,0.394775,-0.312012
793,1596870562861.067139,1596870562861.179443,0.112305,-0.293945
794,1596870562961.328613,1596870562961.451904,0.123291,-0.734131
795,1596870563061.602539,1596870563061.726318,0.123779,-0.261475
796,1596870563161.882080,1596870563162.011475,0.129395,-0.273926
797,1596870563262.165527,1596870563262.293213,0.127686,-0.279541
798,1596870563362.437256,1596870563362.557861,0.120605,-0.283447
799,1596870563462.725098,1596870563462.921875,0.196777,-0.271729
800,1596870563563.076660,1596870563563.182373,0.105713,-0.287842
801,1596870563663.344238,1596870563663.473145,0.128906,-0.351562
802,1596870563763.625000,1596870563763.745361,0.120361,-0.267578
803,1596870563863.891846,1596870563864.014893,0.123047,-0.280762
804,1596870563964.163330,1596870563964.288574,0.125244,-0.266846
805,1596870564064.435303,1596870564064.566895,0.131592,-0.271484
806,1596870564164.752686,1596870564164.997314,0.244629,-0.271973
807,1596870564265.204834,1596870564265.320312,0.115479,-0.317383
808,1596870564365.465088,1596870564365.585205,0.120117,-0.452148
809,1596870564465.744385,1596870564465.865234,0.120850,-0.260254
810,1596870564566.008301,1596870564566.114502,0.106201,-0.279297
811,1596870564666.252197,1596870564666.365723,0.113525,-0.263916
812,1596870564766.504883,1596870564766.617676,0.112793,-0.243896
813,1596870564866.799072,1596870564866.957275,0.158203,-0.252686
814,1596870564967.147949,1596870564967.236572,0.088623,-0.294189
815,1596870565067.376953,1596870565067.497070,0.120117,-0.348877
816,1596870565167.673096,1596870565167.803711,0.130615,-0.229004
817,1596870565267.957275,1596870565268.081543,0.124268,-0.296143
818,1596870565368.232178,1596870565368.345215,0.113037,-0.284180
819,1596870565468.674805,1596870565468.797363,0.122559,-0.274902
820,1596870565568.944336,1596870565569.063721,0.119385,-0.442627
821,1596870565669.234131,1596870565669.352783,0.118652,-0.269531
822,1596870565769.501465,1596870565769.602051,0.100586,-0.289795
823,1596870565869.743652,1596870565869.879639,0.135986,-0.267334
824,1596870565970.069336,1596870565970.219727,0.150391,-0.242188
825,1596870566070.373047,1596870566070.477783,0.104736,-0.325684
826,1596870566170.655029,1596870566170.780273,0.125244,-0.303711
827,1596870566270.940430,1596870566271.039307,0.098877,-0.281982
828,1596870566371.182861,1596870566371.291504,0.108643,-0.285400
829,1596870566471.449951,1596870566471.564453,0.114502,-0.242432
830,1596870566571.728271,1596870566571.847412,0.119141,-0.267090
831,1596870566672.002686,1596870566672.122559,0.119873,-0.278320
832,1596870566772.284424,1596870566772.400879,0.116455,-0.274414
833,1596870566872.564697,1596870566872.686523,0.121826,-0.281738
834,1596870566972.878418,1596870566973.009033,0.130615,-0.280273
835,1596870567073.160889,1596870567073.284424,0.123535,-0.313721
836,1596870567173.448242,1596870567173.564941,0.116699,-0.282471
837,1596870567273.721924,1596870567273.846680,0.124756,-0.287354
838,1596870567374.005127,1596870567374.105713,0.100586,-0.273682
839,1596870567474.259277,1596870567474.384766,0.125488,-0.283203
840,1596870567574.570801,1596870567574.687988,0.117188,-0.254150
841,1596870567674.864746,1596870567674.989014,0.124268,-0.311523
842,1596870567775.144043,1596870567775.252441,0.108398,-0.293945
843,1596870567875.426514,1596870567875.569336,0.142822,-0.279297
844,1596870567975.754639,1596870567975.883789,0.129150,-0.282471
845,1596870568076.031738,1596870568076.146484,0.114746,-0.328125
846,1596870568176.302002,1596870568176.430908,0.128906,-0.277100
847,1596870568276.589355,1596870568276.705078,0.115723,-0.270264
848,1596870568376.844971,1596870568376.957031,0.112061,-0.287354
849,1596870568477.093994,1596870568477.211670,0.117676,-0.255615
850,1596870568577.355957,1596870568577.459229,0.103271,-0.249023
851,1596870568677.603271,1596870568677.725098,0.121826,-0.261963
852,1596870568777.896973,1596870568778.008057,0.111084,-0.247314
853,1596870568878.147949,1596870568878.273193,0.125244,-0.293701
854,1596870568978.418213,1596870568978.524170,0.105957,-0.250977
855,1596870569078.666016,1596870569078.789062,0.123047,-0.270264
856,1596870569178.936523,1596870569179.038574,0.102051,-0.247803
857,1596870569279.183105,1596870569279.291748,0.108643,-0.270508
858,1596870569379.432373,1596870569379.547363,0.114990,-0.246582
859,1596870569479.691650,1596870569479.803223,0.111572,-0.249268
860,1596870569579.947998,1596870569580.060303,0.112305,-0.259277
861,1596870569680.199951,1596870569680.310791,0.110840,-0.256348
862,1596870569780.449463,1596870569780.576660,0.127197,-0.251953
863,1596870569880.715332,1596870569880.823242,0.107910,-0.249512
864,1596870569980.962402,1596870569981.073730,0.111328,-0.265869
865,1596870570081.217773,1596870570081.325928,0.108154,-0.247070
866,1596870570181.467529,1596870570181.570068,0.102539,-0.255371
867,1596870570464.155029,1596870570464.194580,0.039551,-0.249756
868,1596870570564.323486,1596870570564.438721,0.115234,-182.687500
869,1596870570664.595947,1596870570664.744873,0.148926,-0.168457
870,1596870570764.903076,1596870570765.006592,0.103516,-0.272461
871,1596870570865.149414,1596870570865.278564,0.129150,-0.307129
872,1596870570965.444092,1596870570965.593750,0.149658,-0.246338
873,1596870571065.739990,1596870571065.860596,0.120605,-0.294678
874,1596870571166.025635,1596870571166.153320,0.127686,-0.295898
875,1596870571266.322998,1596870571266.430176,0.107178,-0.285645
876,1596870571366.583740,1596870571366.685303,0.101562,-0.297363
877,1596870571466.829590,1596870571466.951172,0.121582,-0.260742
878,1596870571567.086426,1596870571567.181641,0.095215,-0.245850
879,1596870571667.331055,1596870571667.513672,0.182617,-0.256836
880,1596870571767.720947,1596870571767.858154,0.137207,-0.244629
881,1596870571868.029053,1596870571868.143066,0.114014,-0.389893
882,1596870571968.466064,1596870571968.590820,0.124756,-0.308105
883,1596870572068.762939,1596870572068.888916,0.125977,-0.437012
884,1596870572169.042725,1596870572169.165039,0.122314,-0.296875
885,1596870572269.314453,1596870572269.430908,0.116455,-0.279785
886,1596870572369.606934,1596870572369.834229,0.227295,-0.271729
887,1596870572470.014648,1596870572470.121338,0.106689,-0.292480
888,1596870572570.264648,1596870572570.376709,0.112061,-0.407715
889,1596870572670.542236,1596870572670.662109,0.119873,-0.250000
890,1596870572770.810547,1596870572770.953613,0.143066,-0.277588
891,1596870572871.103027,1596870572871.223145,0.120117,-0.268311
892,1596870572971.366211,1596870572971.497803,0.131592,-0.292480
893,1596870573071.683105,1596870573071.875977,0.192871,-0.263184
894,1596870573172.074463,1596870573172.186279,0.111816,-0.316895
895,1596870573272.359375,1596870573272.506836,0.147461,-0.391357
896,1596870573372.677246,1596870573372.817871,0.140625,-0.284912
897,1596870573472.983398,1596870573473.100830,0.117432,-0.317871
