Frame Count,Start Time(in ms),End Time(in ms),Execution Time(in ms),Jitter(in ms)
272,1596866306548.745605,1596866306589.025391,40.279785,-0.238037
273,1596866306648.990234,1596866306689.283447,40.293213,-0.244629
274,1596866306749.230957,1596866306789.381592,40.150635,-0.240723
275,1596866306849.470459,1596866306889.745850,40.275391,-0.239502
276,1596866306949.733887,1596866306990.058838,40.324951,-0.263428
277,1596866307050.025635,1596866307091.017090,40.991455,-0.291748
278,1596866307150.270020,1596866307190.447998,40.177979,-0.244385
279,1596866307250.503418,1596866307290.645264,40.141846,-0.233398
280,1596866307350.752686,1596866307390.882812,40.130127,-0.249268
281,1596866307450.998291,1596866307491.286621,40.288330,-0.245605
282,1596866307551.254639,1596866307591.454590,40.199951,-0.256348
283,1596866307726.793213,1596866307767.169678,40.376465,-75.538574
284,1596866307827.126465,1596866307867.547363,40.420898,-0.333252
285,1596866307927.614258,1596866307968.082520,40.468262,-0.487793
286,1596866308027.950195,1596866308068.450684,40.500488,-0.335938
287,1596866308128.257812,1596866308168.740967,40.483154,-0.307617
288,1596866308228.696777,1596866308269.836182,41.139404,-0.438965
289,1596866308329.008789,1596866308371.370605,42.361816,-0.312012
290,1596866308429.468994,1596866308471.944824,42.475830,-0.460205
291,1596866308530.136475,1596866308571.879395,41.742920,-0.667480
292,1596866308630.430420,1596866308671.979736,41.549316,-0.293945
293,1596866308730.732666,1596866308774.524414,43.791748,-0.302246
294,1596866308831.028320,1596866308873.343018,42.314697,-0.295654
295,1596866308931.331299,1596866308973.645996,42.314697,-0.302979
296,1596866309031.612549,1596866309073.544678,41.932129,-0.281250
297,1596866309131.931641,1596866309172.751465,40.819824,-0.319092
298,1596866309232.288330,1596866309274.875000,42.586670,-0.356689
299,1596866309332.572510,1596866309375.031006,42.458496,-0.284180
300,1596866309433.113525,1596866309475.993652,42.880127,-0.541016
301,1596866309533.404541,1596866309577.982666,44.578125,-0.291016
302,1596866309633.806885,1596866309678.424561,44.617676,-0.402344
303,1596866309734.180420,1596866309778.649414,44.468994,-0.373535
304,1596866309834.754150,1596866309879.660156,44.906006,-0.573730
305,1596866309935.111816,1596866309981.887695,46.775879,-0.357666
306,1596866310035.458252,1596866310081.781250,46.322998,-0.346436
307,1596866310135.904053,1596866310182.159180,46.255127,-0.445801
308,1596866310236.364990,1596866310283.114258,46.749268,-0.460938
309,1596866310336.859375,1596866310383.591553,46.732178,-0.494385
310,1596866310437.347900,1596866310484.117676,46.769775,-0.488525
311,1596866310537.835205,1596866310584.660400,46.825195,-0.487305
312,1596866310638.409912,1596866310685.291016,46.881104,-0.574707
313,1596866310738.729980,1596866310784.941162,46.211182,-0.320068
314,1596866310839.111328,1596866310881.716309,42.604980,-0.381348
315,1596866310939.427979,1596866310986.272217,46.844238,-0.316650
316,1596866311040.036621,1596866311086.998535,46.961914,-0.608643
317,1596866311140.316162,1596866311187.659668,47.343506,-0.279541
318,1596866311240.810059,1596866311288.204834,47.394775,-0.493896
319,1596866311341.111084,1596866311388.008057,46.896973,-0.301025
320,1596866311441.400635,1596866311488.391602,46.990967,-0.289551
321,1596866311541.865234,1596866311591.616699,49.751465,-0.464600
322,1596866311642.260010,1596866311689.150146,46.890137,-0.394775
323,1596866311742.767822,1596866311789.975342,47.207520,-0.507812
324,1596866311843.070557,1596866311889.875977,46.805420,-0.302734
325,1596866311943.465576,1596866311990.219482,46.753906,-0.395020
326,1596866312043.975342,1596866312090.783447,46.808105,-0.509766
327,1596866312144.373535,1596866312193.607910,49.234375,-0.398193
328,1596866312244.678467,1596866312291.506348,46.827881,-0.304932
329,1596866312345.022705,1596866312391.724121,46.701416,-0.344238
330,1596866312445.359131,1596866312494.791992,49.432861,-0.336426
331,1596866312545.737549,1596866312592.522949,46.785400,-0.378418
332,1596866312646.209229,1596866312695.645020,49.435791,-0.471680
333,1596866312746.483154,1596866312793.266846,46.783691,-0.273926
334,1596866312846.909180,1596866312891.504395,44.595215,-0.426025
335,1596866312947.280762,1596866312994.064209,46.783447,-0.371582
336,1596866313047.590576,1596866313095.034668,47.444092,-0.309814
337,1596866313148.031250,1596866313194.886230,46.854980,-0.440674
338,1596866313248.528320,1596866313295.370605,46.842285,-0.497070
339,1596866313348.997314,1596866313395.927246,46.929932,-0.468994
340,1596866313449.480713,1596866313498.847412,49.366699,-0.483398
341,1596866313549.770752,1596866313594.304199,44.533447,-0.290039
342,1596866313650.135010,1596866313699.430176,49.295166,-0.364258
343,1596866313750.395020,1596866313794.973633,44.578613,-0.260010
344,1596866313850.764160,1596866313897.546875,46.782715,-0.369141
345,1596866313951.123535,1596866313997.892822,46.769287,-0.359375
346,1596866314051.475586,1596866314098.477783,47.002197,-0.352051
347,1596866314151.854736,1596866314198.728760,46.874023,-0.379150
348,1596866314252.178467,1596866314296.687500,44.509033,-0.323730
349,1596866314352.779541,1596866314399.545654,46.766113,-0.601074
350,1596866314453.080078,1596866314499.859131,46.779053,-0.300537
351,1596866314553.461426,1596866314597.987061,44.525635,-0.381348
352,1596866314653.911621,1596866314700.647949,46.736328,-0.450195
353,1596866314754.286621,1596866314806.508057,52.221436,-0.375000
354,1596866314854.647461,1596866314903.887939,49.240479,-0.360840
355,1596866314954.917725,1596866315001.568115,46.650391,-0.270264
356,1596866315055.219971,1596866315101.925781,46.705811,-0.302246
357,1596866315155.465820,1596866315202.089844,46.624023,-0.245850
358,1596866315255.718262,1596866315302.323242,46.604980,-0.252441
359,1596866315355.960205,1596866315402.569092,46.608887,-0.241943
360,1596866315456.216797,1596866315502.898438,46.681641,-0.256592
361,1596866315556.463135,1596866315603.096680,46.633545,-0.246338
362,1596866315656.725342,1596866315703.342773,46.617432,-0.262207
363,1596866315757.020264,1596866315799.341797,42.321533,-0.294922
364,1596866315857.293945,1596866315899.558105,42.264160,-0.273682
365,1596866315957.528809,1596866316001.878662,44.349854,-0.234863
366,1596866316057.785889,1596866316104.420654,46.634766,-0.257080
367,1596866316158.112061,1596866316205.399658,47.287598,-0.326172
368,1596866316258.416748,1596866316305.058838,46.642090,-0.304688
369,1596866316358.728027,1596866316403.118896,44.390869,-0.311279
370,1596866316459.045166,1596866316505.678223,46.633057,-0.317139
371,1596866316559.327637,1596866316603.725098,44.397461,-0.282471
372,1596866316659.615723,1596866316704.020508,44.404785,-0.288086
373,1596866316759.871826,1596866316806.535645,46.663818,-0.256104
374,1596866316860.282959,1596866316904.723877,44.440918,-0.411133
375,1596866316960.560059,1596866317002.896729,42.336670,-0.277100
376,1596866317060.852783,1596866317105.266602,44.413818,-0.292725
377,1596866317161.120361,1596866317203.519775,42.399414,-0.267578
