Frame Count,Start Time(in ms),End Time(in ms),Execution Time(in ms),Jitter(in ms)
448,1596866324440.087646,1596866324440.190430,0.102783,-0.275391
449,1596866324540.332764,1596866324540.431152,0.098389,-0.258057
450,1596866324640.586426,1596866324640.709717,0.123291,-0.245117
451,1596866324740.854004,1596866324740.955566,0.101562,-0.253662
452,1596866324841.109375,1596866324841.229492,0.120117,-0.267578
453,1596866324941.400391,1596866324941.507568,0.107178,-0.255371
454,1596866325041.676758,1596866325041.810791,0.134033,-0.291016
455,1596866325141.974121,1596866325142.090576,0.116455,-0.276367
456,1596866325476.663086,1596866325476.708496,0.045410,-0.297363
457,1596866325576.888672,1596866325577.124023,0.235352,-234.688965
458,1596866325677.309814,1596866325677.442383,0.132568,-0.225586
459,1596866325777.647949,1596866325777.801025,0.153076,-0.421143
460,1596866325878.009033,1596866325878.160645,0.151611,-0.338135
461,1596866325978.356201,1596866325978.515381,0.159180,-0.361084
462,1596866326078.786865,1596866326079.031006,0.244141,-0.347168
463,1596866326179.285156,1596866326179.462891,0.177734,-0.430664
464,1596866326279.684570,1596866326279.858154,0.173584,-0.498291
465,1596866326380.070557,1596866326380.217041,0.146484,-0.399414
466,1596866326480.417725,1596866326480.560791,0.143066,-0.385986
467,1596866326580.796631,1596866326580.960693,0.164062,-0.347168
468,1596866326681.157227,1596866326681.299805,0.142578,-0.378906
469,1596866326781.525635,1596866326781.700928,0.175293,-0.360596
470,1596866326881.917480,1596866326882.070557,0.153076,-0.368408
471,1596866326982.312012,1596866326982.547363,0.235352,-0.391846
472,1596866327082.781250,1596866327082.930908,0.149658,-0.394531
473,1596866327183.122559,1596866327183.268799,0.146240,-0.469238
474,1596866327283.433350,1596866327283.564453,0.131104,-0.341309
475,1596866327383.758057,1596866327383.932617,0.174561,-0.310791
476,1596866327484.136475,1596866327484.289551,0.153076,-0.324707
477,1596866327584.501221,1596866327584.660156,0.158936,-0.378418
478,1596866327684.892822,1596866327685.106934,0.214111,-0.364746
479,1596866327785.390381,1596866327785.550293,0.159912,-0.391602
480,1596866327885.803955,1596866327885.998779,0.194824,-0.497559
481,1596866327986.181396,1596866327986.324463,0.143066,-0.413574
482,1596866328086.495850,1596866328086.683594,0.187744,-0.377441
483,1596866328186.902588,1596866328187.061768,0.159180,-0.314453
484,1596866328287.269043,1596866328287.351074,0.082031,-0.406738
485,1596866328387.566650,1596866328387.704346,0.137695,-0.366455
486,1596866328487.916260,1596866328488.067139,0.150879,-0.297607
487,1596866328588.266602,1596866328588.432129,0.165527,-0.349609
488,1596866328688.647217,1596866328688.795654,0.148438,-0.350342
489,1596866328788.991211,1596866328789.142822,0.151611,-0.380615
490,1596866328889.334229,1596866328889.434326,0.100098,-0.343994
491,1596866328989.589111,1596866328989.738525,0.149414,-0.343018
492,1596866329089.937988,1596866329090.043701,0.105713,-0.254883
493,1596866329190.218018,1596866329190.360352,0.142334,-0.348877
494,1596866329290.566650,1596866329290.718018,0.151367,-0.280029
495,1596866329390.934814,1596866329391.084717,0.149902,-0.348633
496,1596866329491.311279,1596866329491.555420,0.244141,-0.368164
497,1596866329591.764404,1596866329591.855469,0.091064,-0.376465
498,1596866329692.092041,1596866329692.148682,0.056641,-0.453125
499,1596866329792.324951,1596866329792.488525,0.163574,-0.327637
500,1596866329892.768066,1596866329892.951172,0.183105,-0.232910
501,1596866329993.167236,1596866329993.350586,0.183350,-0.443115
502,1596866330093.579102,1596866330093.716309,0.137207,-0.399170
503,1596866330193.897949,1596866330194.053223,0.155273,-0.411865
504,1596866330294.262939,1596866330294.395752,0.132812,-0.318848
505,1596866330394.579590,1596866330394.698486,0.118896,-0.364990
506,1596866330759.521240,1596866330759.642090,0.120850,-0.316650
507,1596866330859.835449,1596866330859.995850,0.160400,-264.941650
508,1596866330960.253906,1596866330960.422607,0.168701,-0.314209
509,1596866331060.613770,1596866331060.734619,0.120850,-0.418457
510,1596866331160.943115,1596866331161.090820,0.147705,-0.359863
511,1596866331261.298096,1596866331261.421143,0.123047,-0.329346
512,1596866331361.612061,1596866331361.753662,0.141602,-0.354980
513,1596866331461.964844,1596866331462.108398,0.143555,-0.313965
514,1596866331562.322021,1596866331562.482910,0.160889,-0.352783
515,1596866331662.732666,1596866331662.903564,0.170898,-0.357178
516,1596866331763.098877,1596866331763.214111,0.115234,-0.410645
517,1596866331863.397461,1596866331863.584473,0.187012,-0.366211
518,1596866331963.927490,1596866331964.279297,0.351807,-0.298584
519,1596866332064.601074,1596866332064.718994,0.117920,-0.530029
520,1596866332164.986084,1596866332165.224121,0.238037,-0.673584
521,1596866332265.425049,1596866332265.563477,0.138428,-0.385010
522,1596866332365.782227,1596866332366.038330,0.256104,-0.438965
523,1596866332466.290527,1596866332466.517090,0.226562,-0.357178
524,1596866332566.810303,1596866332567.112793,0.302490,-0.508301
525,1596866332667.319580,1596866332667.449707,0.130127,-0.519775
526,1596866332767.652100,1596866332767.795898,0.143799,-0.509277
527,1596866332867.998535,1596866332868.116943,0.118408,-0.332520
528,1596866332968.371826,1596866332968.594238,0.222412,-0.346436
529,1596866333068.823975,1596866333068.995605,0.171631,-0.373291
530,1596866333169.199219,1596866333169.304688,0.105469,-0.452148
531,1596866333269.511963,1596866333269.681152,0.169189,-0.375244
532,1596866333369.890381,1596866333370.047607,0.157227,-0.312744
533,1596866333470.756592,1596866333470.809326,0.052734,-0.378418
534,1596866333574.746582,1596866333574.800537,0.053955,-0.866211
535,1596866333674.964600,1596866333675.045166,0.080566,-3.989990
536,1596866333775.219482,1596866333775.346191,0.126709,-0.218018
537,1596866333875.564209,1596866333875.706543,0.142334,-0.254883
538,1596866333975.957275,1596866333976.152588,0.195312,-0.344727
539,1596866334076.426270,1596866334076.646729,0.220459,-0.393066
540,1596866334176.882568,1596866334177.031006,0.148438,-0.468994
541,1596866334277.233887,1596866334277.393311,0.159424,-0.456299
542,1596866334377.671631,1596866334377.913574,0.241943,-0.351318
543,1596866334478.153320,1596866334478.312988,0.159668,-0.437744
544,1596866334578.520020,1596866334578.646484,0.126465,-0.481689
545,1596866334678.855225,1596866334679.002930,0.147705,-0.366699
546,1596866334779.198486,1596866334779.322998,0.124512,-0.335205
547,1596866334879.568359,1596866334879.753174,0.184814,-0.343262
548,1596866334979.989502,1596866334980.193115,0.203613,-0.369873
549,1596866335080.478027,1596866335080.667236,0.189209,-0.421143
550,1596866335180.897705,1596866335181.050049,0.152344,-0.488525
551,1596866335281.232178,1596866335281.325928,0.093750,-0.419678
552,1596866335381.520752,1596866335381.655518,0.134766,-0.334473
553,1596866335481.925293,1596866335482.208496,0.283203,-0.288574
554,1596866335582.450439,1596866335582.698486,0.248047,-0.404541
555,1596866335682.955078,1596866335683.063232,0.108154,-0.525146
556,1596866335783.236572,1596866335783.378662,0.142090,-0.504639
557,1596866335883.598877,1596866335883.745850,0.146973,-0.281494
558,1596866335983.944824,1596866335984.084473,0.139648,-0.362305
559,1596866336084.313477,1596866336084.471680,0.158203,-0.345947
560,1596866336184.731689,1596866336184.950195,0.218506,-0.368652
561,1596866336285.190430,1596866336285.333252,0.142822,-0.418213
562,1596866336385.559082,1596866336385.735596,0.176514,-0.458740
563,1596866336485.996094,1596866336486.131348,0.135254,-0.368652
564,1596866336586.376465,1596866336586.541016,0.164551,-0.437012
565,1596866336686.757324,1596866336686.872559,0.115234,-0.380371
566,1596866336787.050781,1596866336787.174805,0.124023,-0.380859
567,1596866336887.346680,1596866336887.462402,0.115723,-0.293457
568,1596866336987.631348,1596866336987.749512,0.118164,-0.295898
569,1596866337088.079590,1596866337088.189941,0.110352,-0.284668
570,1596866337245.001221,1596866337245.057129,0.055908,-0.448242
571,1596866337345.233887,1596866337345.380859,0.146973,-56.921631
572,1596866337445.613037,1596866337445.936523,0.323486,-0.232666
573,1596866337546.288330,1596866337546.422607,0.134277,-0.379150
574,1596866337646.645264,1596866337646.821777,0.176514,-0.675293
575,1596866337747.054199,1596866337747.223633,0.169434,-0.356934
576,1596866337847.467285,1596866337847.644775,0.177490,-0.408936
577,1596866337947.884033,1596866337948.041016,0.156982,-0.413086
578,1596866338048.296143,1596866338048.473877,0.177734,-0.416748
579,1596866338148.769775,1596866338149.008545,0.238770,-0.412109
580,1596866338249.285400,1596866338249.336914,0.051514,-0.473633
581,1596866338354.405029,1596866338354.458252,0.053223,-0.515625
582,1596866338454.602783,1596866338454.697510,0.094727,-5.119629
583,1596866338554.880371,1596866338555.023682,0.143311,-0.197754
584,1596866338655.239502,1596866338655.433838,0.194336,-0.277588
585,1596866338755.816650,1596866338755.909912,0.093262,-0.359131
586,1596866338856.114990,1596866338856.254639,0.139648,-0.577148
587,1596866338956.448975,1596866338956.565918,0.116943,-0.298340
588,1596866339056.756348,1596866339056.898926,0.142578,-0.333984
589,1596866339157.126709,1596866339157.282471,0.155762,-0.307373
590,1596866339257.465332,1596866339257.591797,0.126465,-0.370361
591,1596866339357.776611,1596866339357.915527,0.138916,-0.338623
592,1596866339458.097656,1596866339458.237549,0.139893,-0.311279
593,1596866339558.448486,1596866339558.599121,0.150635,-0.321045
594,1596866339658.823486,1596866339658.981689,0.158203,-0.350830
595,1596866339759.214111,1596866339759.362305,0.148193,-0.375000
596,1596866339859.623779,1596866339859.822266,0.198486,-0.390625
597,1596866339960.106934,1596866339960.320312,0.213379,-0.409668
598,1596866340060.548096,1596866340060.607178,0.059082,-0.483154
599,1596866340165.269531,1596866340165.345215,0.075684,-0.441162
600,1596866340265.760254,1596866340265.815918,0.055664,-4.721436
601,1596866340365.980225,1596866340366.115479,0.135254,-0.490723
602,1596866340466.883545,1596866340466.939209,0.055664,-0.219971
603,1596866340567.087891,1596866340567.221924,0.134033,-0.903320
604,1596866340667.421143,1596866340667.517090,0.095947,-0.204346
605,1596866340767.722168,1596866340767.913330,0.191162,-0.333252
606,1596866340876.494141,1596866340876.551758,0.057617,-0.301025
607,1596866340976.732666,1596866340976.889404,0.156738,-8.771973
608,1596866341077.106445,1596866341077.236328,0.129883,-0.238525
609,1596866341177.437744,1596866341177.666504,0.228760,-0.373779
610,1596866341278.037598,1596866341278.181396,0.143799,-0.331299
611,1596866341378.395264,1596866341378.542236,0.146973,-0.599854
612,1596866341478.787109,1596866341478.967529,0.180420,-0.357666
613,1596866341579.217529,1596866341579.413330,0.195801,-0.391846
614,1596866341679.639648,1596866341679.794678,0.155029,-0.430420
615,1596866341779.990234,1596866341780.131348,0.141113,-0.422119
616,1596866341880.312500,1596866341880.473389,0.160889,-0.350586
617,1596866341980.671143,1596866341980.862549,0.191406,-0.322266
618,1596866342081.060547,1596866342081.234375,0.173828,-0.358643
619,1596866342181.392578,1596866342181.508789,0.116211,-0.389404
620,1596866342281.674561,1596866342281.789307,0.114746,-0.332031
621,1596866342381.958496,1596866342382.068848,0.110352,-0.281982
622,1596866342482.267578,1596866342482.397461,0.129883,-0.283936
623,1596866342582.589355,1596866342582.746582,0.157227,-0.309082
624,1596866342682.919678,1596866342683.049561,0.129883,-0.321777
625,1596866342783.228760,1596866342783.344238,0.115479,-0.330322
626,1596866342883.530762,1596866342883.656250,0.125488,-0.309082
627,1596866342983.832764,1596866342984.015137,0.182373,-0.302002
628,1596866343084.197510,1596866343084.320312,0.122803,-0.302002
629,1596866343184.498779,1596866343184.612549,0.113770,-0.364746
630,1596866343284.787109,1596866343284.899170,0.112061,-0.301270
631,1596866343385.077148,1596866343385.193848,0.116699,-0.288330
632,1596866343485.589111,1596866343485.740479,0.151367,-0.290039
633,1596866343585.933838,1596866343586.059326,0.125488,-0.511963
634,1596866343686.255615,1596866343686.354248,0.098633,-0.344727
635,1596866343786.513916,1596866343786.608887,0.094971,-0.321777
636,1596866343886.776367,1596866343886.931152,0.154785,-0.258301
637,1596866343987.102539,1596866343987.204590,0.102051,-0.262451
638,1596866344087.394043,1596866344087.567627,0.173584,-0.326172
639,1596866344187.756836,1596866344187.915527,0.158691,-0.291504
640,1596866344288.101318,1596866344288.219971,0.118652,-0.362793
641,1596866344388.401367,1596866344388.496826,0.095459,-0.344482
642,1596866344488.647705,1596866344488.764160,0.116455,-0.300049
643,1596866344588.927002,1596866344589.031494,0.104492,-0.246338
644,1596866344689.179443,1596866344689.290039,0.110596,-0.279297
645,1596866344789.449463,1596866344789.564453,0.114990,-0.252441
646,1596866345061.079346,1596866345061.135010,0.055664,-0.270020
647,1596866345161.311768,1596866345161.469727,0.157959,-171.629883
648,1596866345261.678711,1596866345261.810303,0.131592,-0.232422
649,1596866345361.998047,1596866345362.175537,0.177490,-0.366943
650,1596866345462.367188,1596866345462.538330,0.171143,-0.319336
651,1596866345562.770508,1596866345562.919189,0.148682,-0.369141
652,1596866345663.157715,1596866345663.395508,0.237793,-0.403320
653,1596866345763.652588,1596866345763.791504,0.138916,-0.387207
654,1596866345863.996826,1596866345864.141113,0.144287,-0.494873
655,1596866345964.360352,1596866345964.498779,0.138428,-0.344238
656,1596866346064.678955,1596866346064.802002,0.123047,-0.363525
657,1596866346165.003174,1596866346165.164551,0.161377,-0.318604
658,1596866346265.415039,1596866346265.639160,0.224121,-0.324219
659,1596866346365.868652,1596866346366.033936,0.165283,-0.411865
660,1596866346466.306152,1596866346466.469238,0.163086,-0.453613
661,1596866346566.684326,1596866346566.822510,0.138184,-0.437500
662,1596866346667.020996,1596866346667.142822,0.121826,-0.378174
663,1596866346767.341064,1596866346767.483154,0.142090,-0.336670
664,1596866346867.688965,1596866346867.830322,0.141357,-0.320068
665,1596866346968.048096,1596866346968.118896,0.070801,-0.347900
666,1596866347070.400391,1596866347070.470703,0.070312,-0.359131
667,1596866347170.635986,1596866347170.774170,0.138184,-2.352295
668,1596866347270.974121,1596866347271.111084,0.136963,-0.235596
669,1596866347371.309326,1596866347371.433838,0.124512,-0.338135
670,1596866347471.642822,1596866347471.761719,0.118896,-0.335205
671,1596866347571.951172,1596866347572.074707,0.123535,-0.333496
672,1596866347672.308838,1596866347672.441162,0.132324,-0.308350
673,1596866347772.657471,1596866347772.773193,0.115723,-0.357666
674,1596866347872.949951,1596866347873.071533,0.121582,-0.348633
675,1596866347973.254883,1596866347973.350098,0.095215,-0.292480
676,1596866348073.537842,1596866348073.661377,0.123535,-0.304932
677,1596866348173.862793,1596866348173.982910,0.120117,-0.282959
678,1596866348274.163818,1596866348274.284424,0.120605,-0.324951
679,1596866348379.457764,1596866348379.514893,0.057129,-0.301025
680,1596866348483.287354,1596866348483.342041,0.054688,-5.293945
681,1596866348583.479248,1596866348583.594727,0.115479,-3.829590
682,1596866348683.787598,1596866348683.911133,0.123535,-0.191895
683,1596866348784.093018,1596866348784.212646,0.119629,-0.308350
684,1596866348884.420654,1596866348884.575684,0.155029,-0.305420
685,1596866348984.793701,1596866348984.938721,0.145020,-0.327637
686,1596866349085.141846,1596866349085.254639,0.112793,-0.373047
687,1596866349185.454834,1596866349185.573975,0.119141,-0.348145
688,1596866349285.799805,1596866349285.911377,0.111572,-0.312988
689,1596866349386.113770,1596866349386.236328,0.122559,-0.344971
690,1596866349486.441162,1596866349486.564941,0.123779,-0.313965
691,1596866349586.721924,1596866349586.841553,0.119629,-0.327393
692,1596866349687.012451,1596866349687.106445,0.093994,-0.280762
693,1596866349787.271729,1596866349787.417725,0.145996,-0.290527
694,1596866349887.665527,1596866349887.875488,0.209961,-0.259277
695,1596866349988.418213,1596866349988.629639,0.211426,-0.393799
696,1596866350088.803711,1596866350088.941406,0.137695,-0.752686
697,1596866350189.125488,1596866350189.236328,0.110840,-0.385498
698,1596866350289.420654,1596866350289.556396,0.135742,-0.321777
699,1596866350389.762939,1596866350389.931396,0.168457,-0.295166
700,1596866350490.143555,1596866350490.282471,0.138916,-0.342285
701,1596866350590.462646,1596866350590.611328,0.148682,-0.380615
702,1596866350690.807129,1596866350690.950439,0.143311,-0.319092
703,1596866350791.142090,1596866350791.251953,0.109863,-0.344482
704,1596866350891.412354,1596866350891.534912,0.122559,-0.334961
705,1596866350991.715820,1596866350991.848389,0.132568,-0.270264
706,1596866351092.066650,1596866351092.207764,0.141113,-0.303467
707,1596866351207.724365,1596866351207.774902,0.050537,-0.350830
708,1596866351307.933350,1596866351308.091553,0.158203,-15.657715
709,1596866351408.306885,1596866351408.480713,0.173828,-0.208984
710,1596866351508.696533,1596866351508.805176,0.108643,-0.373535
711,1596866351609.006592,1596866351609.114746,0.108154,-0.389648
712,1596866351709.310303,1596866351709.441162,0.130859,-0.310059
713,1596866351809.638428,1596866351809.759277,0.120850,-0.303711
714,1596866351910.011963,1596866351910.244385,0.232422,-0.328125
715,1596866352010.545898,1596866352010.703857,0.157959,-0.373535
716,1596866352114.109619,1596866352114.165527,0.055908,-0.533936
717,1596866352216.023682,1596866352216.080322,0.056641,-3.563721
718,1596866352319.089844,1596866352319.144287,0.054443,-1.914062
719,1596866352420.493408,1596866352420.547852,0.054443,-3.066162
720,1596866352520.708008,1596866352520.798828,0.090820,-1.403564
721,1596866352621.917725,1596866352621.978516,0.060791,-0.214600
722,1596866352724.660400,1596866352724.724609,0.064209,-1.209717
723,1596866352830.144043,1596866352830.214111,0.070068,-2.742676
724,1596866352930.392090,1596866352930.517334,0.125244,-5.483643
725,1596866353030.715332,1596866353030.868896,0.153564,-0.248047
726,1596866353131.072754,1596866353131.166016,0.093262,-0.323242
727,1596866353231.341309,1596866353231.428223,0.086914,-0.357422
728,1596866353334.479248,1596866353334.536865,0.057617,-0.268555
729,1596866353435.689941,1596866353435.745850,0.055908,-3.137939
730,1596866353535.941650,1596866353536.004639,0.062988,-1.210693
731,1596866353636.291504,1596866353636.365234,0.073730,-0.251709
732,1596866353736.528320,1596866353736.626221,0.097900,-0.349854
733,1596866353836.817139,1596866353836.942139,0.125000,-0.236816
734,1596866353937.140137,1596866353937.255127,0.114990,-0.288818
735,1596866354037.451172,1596866354037.586426,0.135254,-0.322998
736,1596866354137.816406,1596866354137.928711,0.112305,-0.311035
737,1596866354238.107910,1596866354238.222656,0.114746,-0.365234
738,1596866354338.404053,1596866354338.529785,0.125732,-0.291504
739,1596866354438.748779,1596866354438.912354,0.163574,-0.296143
740,1596866354539.155273,1596866354539.278076,0.122803,-0.344727
741,1596866354639.453125,1596866354639.565186,0.112061,-0.406494
742,1596866354739.747314,1596866354739.874268,0.126953,-0.297852
743,1596866354840.056396,1596866354840.159180,0.102783,-0.294189
744,1596866354940.368408,1596866354940.501465,0.133057,-0.309082
745,1596866355040.713379,1596866355040.845215,0.131836,-0.312012
746,1596866355144.000732,1596866355144.063965,0.063232,-0.344971
747,1596866355245.298584,1596866355245.358887,0.060303,-3.287354
748,1596866355349.040283,1596866355349.096191,0.055908,-1.297852
749,1596866355451.003418,1596866355451.061523,0.058105,-3.741699
750,1596866355551.389404,1596866355551.441162,0.051758,-1.963135
751,1596866355651.893799,1596866355651.945801,0.052002,-0.385986
752,1596866355752.161621,1596866355752.368896,0.207275,-0.504395
753,1596866355852.674805,1596866355852.894531,0.219727,-0.267822
754,1596866355953.083740,1596866355953.210205,0.126465,-0.513184
755,1596866356053.415527,1596866356053.604004,0.188477,-0.408936
756,1596866356156.476807,1596866356156.541504,0.064697,-0.331787
757,1596866356257.544434,1596866356257.610107,0.065674,-3.061279
758,1596866356358.000000,1596866356358.134521,0.134521,-1.067627
759,1596866356458.331543,1596866356458.449463,0.117920,-0.455566
760,1596866356558.683350,1596866356558.861572,0.178223,-0.331543
761,1596866356659.082520,1596866356659.236084,0.153564,-0.351807
762,1596866356759.497070,1596866356759.837402,0.340332,-0.399170
763,1596866356860.246338,1596866356860.363281,0.116943,-0.414551
764,1596866356960.536377,1596866356960.662842,0.126465,-0.749268
765,1596866357060.839355,1596866357060.962891,0.123535,-0.290039
766,1596866357161.147949,1596866357161.281738,0.133789,-0.302979
767,1596866357261.462402,1596866357261.584229,0.121826,-0.308594
768,1596866357361.775146,1596866357361.894287,0.119141,-0.314453
769,1596866357462.096924,1596866357462.277832,0.180908,-0.312744
770,1596866357562.515137,1596866357562.739258,0.224121,-0.321777
771,1596866357663.005371,1596866357663.161865,0.156494,-0.418213
772,1596866357763.385254,1596866357763.547119,0.161865,-0.490234
773,1596866357863.773193,1596866357863.923828,0.150635,-0.379883
774,1596866357964.127930,1596866357964.269775,0.141846,-0.387939
775,1596866358064.501953,1596866358064.665527,0.163574,-0.354736
776,1596866358164.859619,1596866358164.958252,0.098633,-0.374023
777,1596866358265.113525,1596866358265.228516,0.114990,-0.357666
778,1596866358365.413330,1596866358365.538086,0.124756,-0.253906
779,1596866358465.726807,1596866358465.827393,0.100586,-0.299805
780,1596866358566.034668,1596866358566.202637,0.167969,-0.313477
781,1596866358666.388672,1596866358666.500244,0.111572,-0.307861
782,1596866358766.689209,1596866358766.850098,0.160889,-0.354004
783,1596866358867.104980,1596866358867.290527,0.185547,-0.300537
784,1596866358967.488525,1596866358967.604004,0.115479,-0.415771
785,1596866359067.778809,1596866359067.894531,0.115723,-0.383545
786,1596866359168.140625,1596866359168.376709,0.236084,-0.290283
787,1596866359268.662598,1596866359268.781738,0.119141,-0.361816
788,1596866359368.975830,1596866359369.090088,0.114258,-0.521973
789,1596866359469.262939,1596866359469.366211,0.103271,-0.313232
790,1596866359569.523193,1596866359569.628906,0.105713,-0.287109
791,1596866359669.781006,1596866359669.894287,0.113281,-0.260254
792,1596866359770.062744,1596866359770.192383,0.129639,-0.257812
793,1596866359870.368408,1596866359870.484863,0.116455,-0.281738
794,1596866359970.644531,1596866359970.757812,0.113281,-0.305664
795,1596866360070.948242,1596866360071.078125,0.129883,-0.276123
796,1596866360171.253418,1596866360171.370361,0.116943,-0.303711
797,1596866360454.733887,1596866360454.781494,0.047607,-0.305176
798,1596866360554.964355,1596866360555.107666,0.143311,-183.480469
799,1596866360655.348145,1596866360655.519531,0.171387,-0.230469
800,1596866360755.734131,1596866360755.882324,0.148193,-0.383789
801,1596866360856.165527,1596866360856.409424,0.243896,-0.385986
802,1596866360956.653076,1596866360956.791992,0.138916,-0.431396
803,1596866361057.061035,1596866361057.278320,0.217285,-0.487549
804,1596866361157.558105,1596866361157.741455,0.183350,-0.407959
805,1596866361257.951416,1596866361258.076904,0.125488,-0.497070
806,1596866361358.282715,1596866361358.390137,0.107422,-0.393311
807,1596866361458.565918,1596866361458.698486,0.132568,-0.331299
808,1596866361558.922119,1596866361559.076660,0.154541,-0.283203
809,1596866361659.273926,1596866361659.419189,0.145264,-0.356201
810,1596866361759.629883,1596866361759.758789,0.128906,-0.351807
811,1596866361859.944092,1596866361860.068848,0.124756,-0.355957
812,1596866361960.265381,1596866361960.400879,0.135498,-0.314209
813,1596866362060.585205,1596866362060.701660,0.116455,-0.321289
814,1596866362160.920898,1596866362161.103760,0.182861,-0.319824
815,1596866362261.361084,1596866362261.493164,0.132080,-0.335693
816,1596866362361.719971,1596866362361.857910,0.137939,-0.440186
817,1596866362462.178955,1596866362462.228271,0.049316,-0.358887
818,1596866362562.391113,1596866362562.534912,0.143799,-0.458984
819,1596866362662.802734,1596866362662.929932,0.127197,-0.212158
820,1596866362763.125732,1596866362763.257080,0.131348,-0.411621
821,1596866362863.700684,1596866362863.826904,0.126221,-0.322998
822,1596866362964.015381,1596866362964.139648,0.124268,-0.574951
823,1596866363064.305176,1596866363064.419922,0.114746,-0.314697
824,1596866363164.588135,1596866363164.708008,0.119873,-0.289795
825,1596866363264.882568,1596866363264.997803,0.115234,-0.282959
826,1596866363365.169189,1596866363365.283691,0.114502,-0.294434
827,1596866363465.453613,1596866363465.568848,0.115234,-0.286621
828,1596866363565.735840,1596866363565.856934,0.121094,-0.284424
829,1596866363666.028809,1596866363666.154785,0.125977,-0.282227
830,1596866363766.324219,1596866363766.443604,0.119385,-0.292969
831,1596866363866.616699,1596866363866.732178,0.115479,-0.295410
832,1596866363966.907471,1596866363967.028564,0.121094,-0.292480
833,1596866364067.197754,1596866364067.315430,0.117676,-0.290771
834,1596866364167.474854,1596866364167.598145,0.123291,-0.290283
835,1596866364267.775879,1596866364267.896973,0.121094,-0.277100
836,1596866364368.077393,1596866364368.181396,0.104004,-0.301025
837,1596866364468.339355,1596866364468.452637,0.113281,-0.301514
838,1596866364568.616455,1596866364568.720947,0.104492,-0.261963
839,1596866364668.891602,1596866364669.005127,0.113525,-0.277100
840,1596866364769.164307,1596866364769.270508,0.106201,-0.275146
841,1596866364869.426025,1596866364869.523926,0.097900,-0.272705
842,1596866364969.683838,1596866364969.781982,0.098145,-0.261719
843,1596866365069.934814,1596866365070.041016,0.106201,-0.257812
844,1596866365170.193359,1596866365170.293701,0.100342,-0.250977
845,1596866365270.511475,1596866365270.732910,0.221436,-0.258545
846,1596866365370.898926,1596866365371.002930,0.104004,-0.318115
847,1596866365471.153809,1596866365471.259033,0.105225,-0.387451
848,1596866365571.415527,1596866365571.520996,0.105469,-0.254883
849,1596866365671.699951,1596866365671.818848,0.118896,-0.261719
850,1596866365771.981689,1596866365772.080078,0.098389,-0.284424
851,1596866365872.239258,1596866365872.373047,0.133789,-0.281738
852,1596866365972.536377,1596866365972.676270,0.139893,-0.257568
853,1596866366072.826904,1596866366072.937012,0.110107,-0.297119
854,1596866366365.495361,1596866366365.545166,0.049805,-0.290527
855,1596866366465.726074,1596866366465.875732,0.149658,-192.668457
856,1596866366566.103760,1596866366566.278320,0.174561,-0.230713
857,1596866366666.521240,1596866366666.689697,0.168457,-0.377686
858,1596866366766.937500,1596866366767.075439,0.137939,-0.417480
859,1596866366867.278320,1596866366867.443359,0.165039,-0.416260
860,1596866366967.654053,1596866366967.840332,0.186279,-0.340820
861,1596866367068.151123,1596866367068.390381,0.239258,-0.375732
862,1596866367168.648438,1596866367168.803223,0.154785,-0.497070
863,1596866367269.091553,1596866367269.373047,0.281494,-0.497314
864,1596866367369.614258,1596866367369.780762,0.166504,-0.443115
865,1596866367469.981689,1596866367470.139893,0.158203,-0.522705
866,1596866367570.350098,1596866367570.494385,0.144287,-0.367432
867,1596866367670.721924,1596866367670.874268,0.152344,-0.368408
868,1596866367772.135010,1596866367772.194092,0.059082,-0.371826
869,1596866367872.358643,1596866367872.512207,0.153564,-1.413086
870,1596866367972.811523,1596866367972.994385,0.182861,-0.223633
871,1596866368073.205566,1596866368073.354004,0.148438,-0.452881
872,1596866368173.545166,1596866368173.647217,0.102051,-0.394043
873,1596866368276.839600,1596866368276.893311,0.053711,-0.339600
874,1596866368377.066406,1596866368377.120361,0.053955,-3.294434
875,1596866368477.269287,1596866368477.378418,0.109131,-0.226807
876,1596866368577.571777,1596866368577.652100,0.080322,-0.202881
877,1596866368677.832520,1596866368677.938477,0.105957,-0.302490
878,1596866368778.168457,1596866368778.321289,0.152832,-0.260742
879,1596866368878.522461,1596866368878.639648,0.117188,-0.335938
880,1596866368978.828369,1596866368978.942139,0.113770,-0.354004
881,1596866369079.147217,1596866369079.247559,0.100342,-0.305908
882,1596866369179.441406,1596866369179.548340,0.106934,-0.318848
883,1596866369279.735840,1596866369279.850586,0.114746,-0.294189
884,1596866369384.053711,1596866369384.108643,0.054932,-0.294434
885,1596866369484.524414,1596866369484.577393,0.052979,-4.317871
886,1596866369587.740723,1596866369587.794434,0.053711,-0.470703
887,1596866369692.977295,1596866369693.053223,0.075928,-3.216309
888,1596866369797.839111,1596866369797.896240,0.057129,-5.236572
889,1596866369903.302979,1596866369903.363281,0.060303,-4.861816
890,1596866370015.104980,1596866370015.160645,0.055664,-5.463867
891,1596866370121.534180,1596866370121.620361,0.086182,-11.802002
892,1596866370221.788574,1596866370221.858643,0.070068,-6.429199
893,1596866370322.025635,1596866370322.107910,0.082275,-0.254395
894,1596866370426.850830,1596866370426.908936,0.058105,-0.237061
895,1596866370527.075684,1596866370527.151367,0.075684,-4.825195
896,1596866370627.774658,1596866370627.830566,0.055908,-0.224854
897,1596866370739.494629,1596866370739.552979,0.058350,-0.698975
