Frame Count,Start Time(in ms),End Time(in ms),Execution Time(in ms),Jitter(in ms)
163,1596867829876.781006,1596867829882.651855,5.870850,-19.563965
164,1596867830891.991943,1596867830899.950684,7.958740,-10.133789
165,1596867831852.306396,1596867831856.740479,4.434082,-15.210938
166,1596867832893.174072,1596867832901.627441,8.453369,39.685547
167,1596867833893.564941,1596867833901.628906,8.063965,-40.867676
168,1596867834857.883789,1596867834862.347168,4.463379,-0.390869
169,1596867835869.711670,1596867835873.885254,4.173584,35.681152
170,1596867836894.607910,1596867836902.918945,8.311035,-11.827881
171,1596867837888.169189,1596867837892.589844,4.420654,-24.896240
172,1596867838895.514648,1596867838903.701660,8.187012,6.438721
173,1596867839895.945557,1596867839904.043945,8.098389,-7.345459
174,1596867840856.569824,1596867840861.062988,4.493164,-0.430908
175,1596867841864.384277,1596867841868.652344,4.268066,39.375732
176,1596867842872.782471,1596867842876.984619,4.202148,-7.814453
177,1596867843879.860596,1596867843884.097656,4.237061,-8.398193
178,1596867844888.411865,1596867844892.810059,4.398193,-7.078125
179,1596867845893.886719,1596867845898.702148,4.815430,-8.551270
180,1596867846902.290283,1596867846906.645508,4.355225,-5.474854
181,1596867847864.303711,1596867847868.420654,4.116943,-8.403564
182,1596867848874.442383,1596867848878.527588,4.085205,37.986572
183,1596867849887.570068,1596867849892.550537,4.980469,-10.138672
184,1596867850900.402100,1596867850906.430176,6.028076,-13.127686
185,1596867851862.530762,1596867851866.894043,4.363281,-12.832031
186,1596867852876.478760,1596867852881.458252,4.979492,37.871338
187,1596867853892.021240,1596867853897.513184,5.491943,-13.947998
188,1596867854901.965332,1596867854906.806885,4.841553,-15.542480
189,1596867855867.376465,1596867855872.237061,4.860596,-9.944092
190,1596867856875.693604,1596867856879.872314,4.178711,34.588867
191,1596867857895.408447,1596867857899.948730,4.540283,-8.317139
192,1596867858903.482178,1596867858908.388916,4.906738,-19.714844
193,1596867859861.481689,1596867859865.604980,4.123291,-8.073730
194,1596867860874.867188,1596867860879.032227,4.165039,42.000488
195,1596867861884.622314,1596867861889.000244,4.377930,-13.385498
196,1596867862905.485352,1596867862913.656982,8.171631,-9.755127
197,1596867863905.796143,1596867863912.840576,7.044434,-20.863037
198,1596867864866.325928,1596867864870.588867,4.262939,-0.310791
199,1596867865876.868164,1596867865881.217773,4.349609,39.470215
200,1596867866899.221191,1596867866904.145996,4.924805,-10.542236
201,1596867867905.184082,1596867867909.714111,4.530029,-22.353027
202,1596867868869.184326,1596867868873.331299,4.146973,-5.962891
203,1596867869877.883301,1596867869882.248535,4.365234,35.999756
204,1596867870895.336426,1596867870900.910645,5.574219,-8.698975
205,1596867871907.086670,1596867871911.557373,4.470703,-17.453125
206,1596867872870.768066,1596867872874.893311,4.125244,-11.750244
207,1596867873880.842773,1596867873885.041260,4.198486,36.318604
208,1596867874896.013672,1596867874900.954346,4.940674,-10.074707
209,1596867875908.224365,1596867875912.955566,4.731201,-15.170898
210,1596867876871.609375,1596867876875.930176,4.320801,-12.210693
211,1596867877880.713867,1596867877885.161133,4.447266,36.614990
212,1596867878889.269531,1596867878893.905029,4.635498,-9.104492
213,1596867879897.003906,1596867879902.742920,5.739014,-8.555664
214,1596867880912.232178,1596867880916.749023,4.516846,-7.734375
215,1596867881913.013672,1596867881920.980469,7.966797,-15.228271
216,1596867882883.711914,1596867882887.833496,4.121582,-0.781494
217,1596867883890.645752,1596867883894.758545,4.112793,29.301758
218,1596867884907.052002,1596867884911.897949,4.845947,-6.933838
219,1596867885871.131836,1596867885875.420654,4.288818,-16.406250
220,1596867886877.944092,1596867886889.242188,11.298096,35.920166
221,1596867887915.518799,1596867887923.590088,8.071289,-6.812256
222,1596867888913.880371,1596867888918.295654,4.415283,-37.574707
223,1596867889873.322998,1596867889877.700195,4.377197,1.638428
224,1596867890916.697754,1596867890924.832764,8.135010,40.557373
225,1596867891912.767090,1596867891975.792236,63.025146,-43.374756
226,1596867892874.667969,1596867892878.812988,4.145020,3.930664
227,1596867893917.860352,1596867893925.940674,8.080322,38.099121
228,1596867894909.525391,1596867894914.169189,4.643799,-43.192383
229,1596867895918.697754,1596867895924.461182,5.763428,8.334961
230,1596867896882.386719,1596867896886.829346,4.442627,-9.172363
231,1596867897897.239014,1596867897901.793945,4.554932,36.311035
232,1596867898907.805908,1596867898912.583496,4.777588,-14.852295
233,1596867899915.896729,1596867899920.337891,4.441162,-10.566895
234,1596867900920.663574,1596867900928.613770,7.950195,-8.090820
235,1596867901881.296387,1596867901885.636719,4.340332,-4.766846
236,1596867902898.691162,1596867902903.209717,4.518555,39.367188
237,1596867903915.677002,1596867903920.393555,4.716553,-17.394775
238,1596867904922.137451,1596867904926.977539,4.840088,-16.985840
239,1596867905922.779297,1596867905930.679688,7.900391,-6.460449
240,1596867906887.574463,1596867906892.106201,4.531738,-0.641846
241,1596867907923.683594,1596867907931.718018,8.034424,35.204834
242,1596867908916.684326,1596867908921.630859,4.946533,-36.109131
243,1596867909924.395264,1596867909932.346191,7.950928,6.999268
244,1596867910887.646484,1596867910892.113037,4.466553,-7.710938
245,1596867911901.776855,1596867911906.202148,4.425293,36.748779
246,1596867912918.716064,1596867912923.526855,4.810791,-14.130371
247,1596867913925.864258,1596867913933.126709,7.262451,-16.939209
248,1596867914890.594727,1596867914895.190674,4.595947,-7.148193
249,1596867915899.016113,1596867915903.822998,4.806885,35.269531
250,1596867916906.194092,1596867916910.756104,4.562012,-8.421387
251,1596867917927.634033,1596867917932.590820,4.956787,-7.177979
252,1596867918894.969482,1596867918899.307373,4.337891,-21.439941
253,1596867919908.700195,1596867919913.272949,4.572754,32.664551
254,1596867920929.048340,1596867920936.526367,7.478027,-13.730713
255,1596867921900.093994,1596867921904.511719,4.417725,-20.348145
256,1596867922906.004395,1596867922910.494385,4.489990,28.954346
257,1596867923925.879883,1596867923930.711182,4.831299,-5.910400
258,1596867924930.697754,1596867924935.955078,5.257324,-19.875488
259,1596867925895.340820,1596867925899.551025,4.210205,-4.817871
260,1596867926903.019043,1596867926907.373779,4.354736,35.356934
261,1596867927921.589844,1596867927960.805176,39.215332,-7.678223
262,1596867928930.288818,1596867928934.783447,4.494629,-18.570801
263,1596867929897.323730,1596867929901.746094,4.422363,-8.698975
264,1596867930921.621826,1596867930926.046143,4.424316,32.965088
265,1596867931929.721191,1596867931934.313965,4.592773,-24.298096
266,1596867932898.076416,1596867932902.425293,4.348877,-8.099365
267,1596867933934.319336,1596867933942.150391,7.831055,31.644775
